date,hr_beg,ACTUAL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE
2014-01-25,7,5129.97,5404.159183673468
2014-01-25,8,5033.33,5420.24693877551
2014-01-25,9,5210.44,5388.585714285716
2014-01-25,10,4947.16,5222.653061224489
2014-01-25,11,4619.38,4982.904081632654
2014-01-25,12,4249.94,4550.946938775511
2014-01-25,13,3838.64,3885.6000000000004
2014-01-25,14,2886.19,2931.4714285714285
2014-01-25,15,1382.55,1808.6693877551015
2014-01-25,16,432.54,1201.2591836734694
2014-01-25,17,450.8,984.7510204081632
2014-01-25,18,499.44,875.6632653061223
2014-01-25,19,446.92,718.7489795918364
2014-01-25,20,328.36,568.1571428571428
2014-01-25,21,174.87,503.7551020408164
2014-01-25,22,113.72,496.20612244897956
2014-01-25,23,146.89,552.2673469387754
2014-01-26,0,346.57,736.361224489796
2014-01-26,1,804.9,1027.9448979591837
2014-01-26,2,1460.56,1497.9163265306122
2014-01-26,3,1968.48,2106.3000000000006
2014-01-26,4,2735.11,2855.1428571428573
2014-01-26,5,3444.52,3642.461224489796
2014-01-26,6,4558.3,4423.2959183673465
2014-01-26,7,5437.86,4983.1285714285705
2014-01-26,8,6198.61,5460.0081632653055
2014-01-26,9,6238.14,5934.555102040817
2014-01-26,10,6006.23,6296.267346938776
2014-01-26,11,5830.25,6524.663265306122
2014-01-26,12,5568.42,6608.006122448978
2014-01-26,13,5701.66,6579.955102040816
2014-01-26,14,5318.97,6118.279591836731
2014-01-26,15,4093.06,5195.751020408163
2014-01-26,16,4422.21,4509.13469387755
2014-01-26,17,4782.41,4107.357142857142
2014-01-26,18,4887.04,3854.477551020408
2014-01-26,19,4662.55,3744.5571428571434
2014-01-26,20,4530.95,3653.8346938775517
2014-01-26,21,3921.48,3494.622448979593
2014-01-26,22,3532.59,3085.436734693878
2014-01-26,23,2507.26,2740.197959183674
2014-01-27,0,2059.63,2905.5204081632646
2014-01-27,1,1946.54,3263.0408163265306
2014-01-27,2,2049.37,3601.8918367346946
2014-01-27,3,2225.47,3999.6591836734688
2014-01-27,4,2552.81,4490.571428571429
2014-01-27,5,2973.17,4938.185714285713
2014-01-27,6,3734.24,5331.536734693877
2014-01-27,7,4732.65,5829.936734693878
2014-01-27,8,5797.89,6491.351020408165
2014-01-27,9,6565.73,7095.185714285716
2014-01-27,10,7725.73,7520.995918367348
2014-01-27,11,8183.46,7876.9918367346945
2014-01-27,12,8158.68,8194.732653061226
2014-01-27,13,8113.64,8314.112244897959
2014-01-27,14,8126.82,8487.008163265307
2014-01-27,15,8043.34,8116.822448979591
2014-01-27,16,7908.04,7511.936734693878
2014-01-27,17,7422.96,6693.620408163266
2014-01-27,18,6905.12,5891.202040816326
2014-01-27,19,6010.61,5288.093877551019
2014-01-27,20,5670.17,4816.091836734693
2014-01-27,21,5718.86,4450.620408163267
2014-01-27,22,5696.74,4163.761224489796
2014-01-27,23,5228.93,4050.2448979591836
2014-01-28,0,4615.99,4208.373469387756
2014-01-28,1,4663.11,4488.31224489796
2014-01-28,2,4246.29,4657.085714285715
2014-01-28,3,3908.15,4607.083673469388
2014-01-28,4,3782.05,4459.061224489796
2014-01-28,5,3837.75,4392.951020408164
2014-01-28,6,4561.2,4334.612244897958
2014-01-28,7,5412.37,4206.6122448979595
2014-01-28,8,5481.22,3994.9265306122447
2014-01-28,9,5292.69,3772.234693877551
2014-01-28,10,5090.54,3626.6918367346925
2014-01-28,11,4311.54,3551.802040816327
2014-01-28,12,4094.87,3506.008163265306
2014-01-28,13,4754.18,3491.155102040818
2014-01-28,14,4217.87,3351.5673469387752
2014-01-28,15,4376.2,3082.722448979593
2014-01-28,16,3533.83,2879.6959183673475
2014-01-28,17,3244.85,2697.026530612245
2014-01-28,18,3436.05,2615.479591836734
2014-01-28,19,3647.77,2708.3061224489797
2014-01-28,20,3728.95,2793.3612244897963
2014-01-28,21,3112.89,2771.5326530612247
2014-01-28,22,2293.63,2649.604081632653
2014-01-28,23,1738.98,2413.7346938775504
2014-01-29,0,1593.51,2276.744897959184
2014-01-29,1,1516.7,2110.6653061224483
2014-01-29,2,1340.94,2006.04693877551
2014-01-29,3,1129.4,1925.5285714285726
2014-01-29,4,1023.79,1924.1959183673473
2014-01-29,5,868.36,2106.163265306122
2014-01-29,6,863.62,2510.5408163265306
2014-01-29,7,1324.06,2928.865306122448
2014-01-29,8,1399.79,3395.1244897959177
2014-01-29,9,1877.76,3797.9959183673477
2014-01-29,10,2271.34,4212.1693877551015
2014-01-29,11,2444.81,4593.438775510204
2014-01-29,12,2527.69,5042.216326530613
2014-01-29,13,2909.64,5449.304081632652
2014-01-29,14,3264.42,5316.869387755104
2014-01-29,15,2424.64,4370.65306122449
2014-01-29,16,2933.49,3895.9183673469392
2014-01-29,17,3717.19,3958.416326530613
2014-01-29,18,4044.86,4369.736734693876
2014-01-29,19,3888.32,4772.714285714285
2014-01-29,20,4527.46,5041.661224489796
2014-01-29,21,5345.86,5209.8877551020405
2014-01-29,22,6145.52,5185.806122448979
2014-01-29,23,6688.73,5134.026530612244
2014-01-30,0,7030.52,6151.232653061227
2014-01-30,1,8125.67,7358.251020408163
2014-01-30,2,8595.0,7980.51836734694
2014-01-30,3,8644.0,8259.555102040815
2014-01-30,4,8521.75,8379.357142857143
2014-01-30,5,8551.13,8452.489795918367
2014-01-30,6,8503.92,8419.989795918365
2014-01-30,7,8446.36,8358.53673469388
2014-01-30,8,8384.77,8287.587755102038
2014-01-30,9,8361.67,8200.730612244897
2014-01-30,10,8225.13,8136.989795918367
2014-01-30,11,8221.87,8096.659183673471
2014-01-30,12,8232.42,8110.995918367345
2014-01-30,13,8247.37,8130.0591836734675
2014-01-30,14,8105.7,7958.43469387755
2014-01-30,15,7867.45,7438.369387755101
2014-01-30,16,8062.52,7171.791836734695
2014-01-30,17,8226.09,6992.363265306122
2014-01-30,18,8213.87,6899.728571428572
2014-01-30,19,7898.55,6756.6816326530625
2014-01-30,20,7546.38,6629.293877551018
2014-01-30,21,6982.48,6563.85918367347
2014-01-30,22,6165.2,6266.169387755101
2014-01-30,23,5768.68,6433.47551020408
2014-01-31,0,7134.61,7235.687755102043
2014-01-31,1,7864.45,8115.893877551024
2014-01-31,2,8128.35,8724.39387755102
2014-01-31,3,8673.54,9018.689795918368
2014-01-31,4,8912.65,9184.093877551019
2014-01-31,5,8881.66,9232.969387755104
2014-01-31,6,8764.34,9186.365306122449
2014-01-31,7,8548.1,9070.916326530614
2014-01-31,8,8482.5,8963.263265306121
2014-01-31,9,8165.04,8762.042857142857
2014-01-31,10,7882.63,8511.197959183672
2014-01-31,11,7761.19,8282.77142857143
2014-01-31,12,7519.26,8072.838775510204
2014-01-31,13,7136.62,7833.769387755101
2014-01-31,14,6549.95,7449.099999999999
2014-01-31,15,5027.64,6790.293877551018
2014-01-31,16,4282.55,6222.916326530612
2014-01-31,17,4211.03,5800.669387755104
2014-01-31,18,4803.37,5513.183673469389
2014-01-31,19,5025.42,5345.493877551021
2014-01-31,20,4144.24,5391.416326530612
2014-01-31,21,3114.59,5507.004081632651
2014-01-31,22,2745.53,5395.430612244899
2014-01-31,23,2639.25,5246.522448979591
2014-02-01,0,2837.76,5813.185714285713
2014-02-01,1,3466.77,6694.967346938774
2014-02-01,2,3679.6,7550.104081632654
2014-02-01,3,4685.47,8241.379591836736
2014-02-01,4,6310.83,8741.314285714287
2014-02-01,5,5994.63,8882.455102040816
2014-02-01,6,5261.64,8707.281632653061
2014-02-01,7,4287.81,8273.767346938774
2014-02-01,8,4039.25,7968.553061224489
2014-02-01,9,3964.37,7712.687499999999
2014-02-01,10,3760.22,7218.516326530612
2014-02-01,11,3472.75,6763.785714285713
2014-02-01,12,3010.37,6496.843750000001
2014-02-01,13,2667.45,6169.012244897959
2014-02-01,14,2485.18,5886.442857142859
2014-02-01,15,2500.56,5266.108163265307
2014-02-01,16,2536.72,4969.755102040816
2014-02-01,17,2474.66,4523.04693877551
2014-02-01,18,2300.54,4046.3836734693887
2014-02-01,19,2201.92,3853.7040816326535
2014-02-01,20,2145.82,3820.4959183673473
2014-02-01,21,2606.27,3997.4530612244894
2014-02-01,22,3305.69,4421.077551020409
2014-02-01,23,4187.51,4873.191836734693
2014-02-02,0,5073.19,5627.955102040816
2014-02-02,1,6292.61,6322.328571428569
2014-02-02,2,7351.39,6670.748979591838
2014-02-02,3,8070.76,6976.071428571427
2014-02-02,4,8484.0,7236.418367346939
2014-02-02,5,8498.49,7516.989795918365
2014-02-02,6,8468.9,7573.997959183673
2014-02-02,7,8605.43,7579.495918367349
2014-02-02,8,8466.26,7475.902040816326
2014-02-02,9,7949.87,7288.583673469388
2014-02-02,10,7099.39,7018.744897959184
2014-02-02,11,6184.62,6828.485714285715
2014-02-02,12,5571.94,6588.783673469389
2014-02-02,13,4547.94,6283.048979591837
2014-02-02,14,3768.65,5992.791836734693
2014-02-02,15,3258.3,5608.759183673468
2014-02-02,16,3522.46,5211.295918367348
2014-02-02,17,4357.67,4941.167346938776
2014-02-02,18,3800.45,4551.646938775509
2014-02-02,19,3288.96,4359.732653061224
2014-02-02,20,3024.94,4347.493877551023
2014-02-02,21,2946.97,4121.153061224491
2014-02-02,22,2646.03,3858.3775510204077
2014-02-02,23,2166.61,3584.9142857142856
2014-02-03,0,1746.52,3351.9795918367345
2014-02-03,1,1408.81,3111.483673469387
2014-02-03,2,1306.24,2889.8612244897963
2014-02-03,3,1113.77,2717.3571428571436
2014-02-03,4,1123.51,2601.1918367346943
2014-02-03,5,1107.34,2453.0285714285715
2014-02-03,6,1089.54,2399.924489795918
2014-02-03,7,1154.39,2329.9693877551017
2014-02-03,8,1093.28,2206.6354166666665
2014-02-03,9,960.73,2020.6448979591835
2014-02-03,10,780.12,1753.3306122448978
2014-02-03,11,659.69,1546.2729166666668
2014-02-03,12,596.43,1352.038775510204
2014-02-03,13,363.14,1177.8000000000002
2014-02-03,14,274.64,1046.6326530612243
2014-02-03,15,157.33,911.189795918367
2014-02-03,16,105.05,935.2081632653056
2014-02-03,17,127.44,1039.6959183673468
2014-02-03,18,130.24,1227.9816326530613
2014-02-03,19,159.39,1503.2857142857142
2014-02-03,20,316.31,1933.8530612244895
2014-02-03,21,586.03,2400.677551020408
2014-02-03,22,1051.44,2641.279591836735
2014-02-03,23,1221.15,2636.6530612244906
2014-02-04,0,1163.84,2764.3061224489797
2014-02-04,1,985.21,3342.032653061225
2014-02-04,2,838.4,3968.7489795918377
2014-02-04,3,677.57,4256.434693877553
2014-02-04,4,498.2,4266.926530612245
2014-02-04,5,341.27,4056.54693877551
2014-02-04,6,295.54,3694.679591836734
2014-02-04,7,159.59,3188.3979591836746
2014-02-04,8,96.31,2772.8489795918367
2014-02-04,9,112.09,2621.5244897959187
2014-02-04,10,257.1,2739.802040816326
2014-02-04,11,267.69,2956.9285714285716
2014-02-04,12,398.53,3210.1775510204084
2014-02-04,13,656.39,3474.8795918367337
2014-02-04,14,994.96,3726.0510204081625
2014-02-04,15,1610.72,4022.1244897959177
2014-02-04,16,1960.93,4336.097959183674
2014-02-04,17,2951.43,4694.0775510204085
2014-02-04,18,3658.43,5090.308163265305
2014-02-04,19,3651.01,5397.173469387752
2014-02-04,20,3724.54,5500.236734693876
2014-02-04,21,3521.92,5329.34693877551
2014-02-04,22,2813.55,4595.195918367347
2014-02-04,23,1984.77,3669.2755102040815
2014-02-05,0,1446.26,3152.804081632653
2014-02-05,1,1931.01,3081.1244897959186
2014-02-05,2,3574.0,3386.8489795918367
2014-02-05,3,4973.45,3751.1367346938796
2014-02-05,4,5363.59,4077.4306122448975
2014-02-05,5,5891.05,4357.061224489796
2014-02-05,6,6233.97,4678.926530612245
2014-02-05,7,6322.38,4902.799999999999
2014-02-05,8,6747.44,5213.438775510204
2014-02-05,9,7062.9,5404.851020408162
2014-02-05,10,7621.75,5696.736734693879
2014-02-05,11,8229.48,6038.636734693878
2014-02-05,12,8173.0,6151.375510204082
2014-02-05,13,7613.24,6128.291836734695
2014-02-05,14,6779.78,6101.824489795917
2014-02-05,15,6592.62,5739.4795918367345
2014-02-05,16,6386.0,5459.528571428572
2014-02-05,17,5505.26,5308.769387755102
2014-02-05,18,5498.53,5178.897959183673
2014-02-05,19,5661.23,5163.161224489796
2014-02-05,20,5763.37,5116.469387755102
2014-02-05,21,5882.51,4968.95306122449
2014-02-05,22,6223.72,4818.28163265306
2014-02-05,23,6173.09,4750.491836734694
2014-02-06,0,5960.62,4865.683673469386
2014-02-06,1,5962.43,5071.779591836735
2014-02-06,2,5830.91,5238.620408163264
2014-02-06,3,5743.68,5274.402040816326
2014-02-06,4,5699.63,5206.977551020409
2014-02-06,5,5580.8,5074.871428571429
2014-02-06,6,5264.6,4899.987755102041
2014-02-06,7,5260.62,4635.340816326531
2014-02-06,8,5247.49,4351.504081632652
2014-02-06,9,5496.52,4068.685714285714
2014-02-06,10,5154.0,3832.689795918367
2014-02-06,11,4793.42,3619.373469387754
2014-02-06,12,4147.56,3346.273469387756
2014-02-06,13,3437.56,3038.4775510204086
2014-02-06,14,2978.39,2703.1897959183675
2014-02-06,15,2592.22,2329.8020408163266
2014-02-06,16,2237.2,2005.5571428571423
2014-02-06,17,1809.67,1723.0734693877553
2014-02-06,18,1335.14,1463.0918367346935
2014-02-06,19,1208.76,1270.3612244897954
2014-02-06,20,1157.58,1151.104081632653
2014-02-06,21,1040.33,1087.6816326530616
2014-02-06,22,929.46,1093.1040816326527
2014-02-06,23,791.78,1149.0285714285717
2014-02-07,0,521.99,1266.6183673469386
2014-02-07,1,396.07,1455.6530612244894
2014-02-07,2,423.64,1681.3734693877548
2014-02-07,3,531.71,1888.8714285714286
2014-02-07,4,657.5,2049.910204081632
2014-02-07,5,786.54,2205.473469387755
2014-02-07,6,825.02,2322.95306122449
2014-02-07,7,762.81,2302.883673469388
2014-02-07,8,847.34,2343.444897959184
2014-02-07,9,837.76,2476.259183673468
2014-02-07,10,741.26,2546.6489795918365
2014-02-07,11,717.01,2466.3224489795916
2014-02-07,12,678.85,2330.8877551020405
2014-02-07,13,792.2,2316.853061224489
2014-02-07,14,737.94,2226.7408163265304
2014-02-07,15,749.89,2047.1489795918365
2014-02-07,16,1154.92,2038.3571428571431
2014-02-07,17,1270.74,2036.3306122448976
2014-02-07,18,1569.57,2044.6877551020407
2014-02-07,19,1981.54,2052.955102040816
2014-02-07,20,2053.68,1971.2142857142853
2014-02-07,21,2184.84,1909.2795918367347
2014-02-07,22,2210.37,1849.1367346938769
2014-02-07,23,2377.09,1947.032653061225
2014-02-08,0,2956.51,2435.9224489795924
2014-02-08,1,4219.78,3145.875510204081
2014-02-08,2,5019.94,3999.524489795919
2014-02-08,3,5542.29,4940.965306122449
2014-02-08,4,5852.54,5556.902040816327
2014-02-08,5,5896.45,5977.755102040817
2014-02-08,6,5833.96,6100.867346938774
2014-02-08,7,5635.69,6014.830612244897
2014-02-08,8,5515.12,5848.365306122449
2014-02-08,9,5391.86,5648.41224489796
2014-02-08,10,5124.12,5524.05918367347
2014-02-08,11,5217.82,5428.367346938776
2014-02-08,12,4955.84,5331.869387755101
2014-02-08,13,4718.26,5151.312244897961
2014-02-08,14,4226.19,4544.875510204082
2014-02-08,15,2832.71,3467.073469387755
2014-02-08,16,1855.04,2668.9795918367354
2014-02-08,17,1847.59,2414.583673469388
2014-02-08,18,2284.44,2401.3183673469384
2014-02-08,19,2909.05,2469.6653061224492
2014-02-08,20,3874.94,2721.0510204081634
2014-02-08,21,4676.32,2973.4224489795915
2014-02-08,22,4329.96,2884.1612244897947
2014-02-08,23,4060.59,2682.922448979592
2014-02-09,0,3831.23,2826.1040816326536
2014-02-09,1,3676.08,3128.671428571428
2014-02-09,2,3655.47,3479.90612244898
2014-02-09,3,3722.19,3862.9571428571426
2014-02-09,4,3463.83,4175.959183673469
2014-02-09,5,3354.99,4368.079591836735
2014-02-09,6,3010.38,4389.359183673469
2014-02-09,7,2768.11,4383.09387755102
2014-02-09,8,2617.73,4305.551020408165
2014-02-09,9,2317.17,4108.528571428571
2014-02-09,10,2068.15,3910.410204081633
2014-02-09,11,1537.99,3740.1673469387756
2014-02-09,12,1429.77,3634.126530612245
2014-02-09,13,1815.21,3486.0285714285715
2014-02-09,14,2080.54,2966.897959183673
2014-02-09,15,2020.23,2117.359183673469
2014-02-09,16,921.27,1654.5469387755106
2014-02-09,17,548.57,1529.679591836735
2014-02-09,18,1017.59,1501.0530612244895
2014-02-09,19,1594.67,1571.5061224489796
2014-02-09,20,2954.47,1746.5897959183676
2014-02-09,21,3520.97,2045.0979591836742
2014-02-09,22,3775.34,2368.1979591836734
2014-02-09,23,5477.28,2787.216326530613
2014-02-10,0,5817.91,3683.975510204083
2014-02-10,1,5151.78,4471.740816326532
2014-02-10,2,4767.92,4844.934693877551
2014-02-10,3,3987.63,4892.879591836735
2014-02-10,4,3307.24,4720.336734693877
2014-02-10,5,2706.83,4421.71224489796
2014-02-10,6,2256.97,4114.659183673471
2014-02-10,7,2235.66,3855.344897959183
2014-02-10,8,1943.89,3743.8897959183664
2014-02-10,9,1638.81,3767.316326530613
2014-02-10,10,1140.19,3790.6204081632663
2014-02-10,11,760.11,3789.297959183673
2014-02-10,12,666.82,3770.975510204081
2014-02-10,13,540.71,3653.8489795918376
2014-02-10,14,496.14,3391.438775510205
2014-02-10,15,593.84,2973.936734693877
2014-02-10,16,660.79,2658.49387755102
2014-02-10,17,695.42,2351.577551020408
2014-02-10,18,871.08,2183.208163265306
2014-02-10,19,1029.32,2213.14693877551
2014-02-10,20,952.25,2315.944897959183
2014-02-10,21,956.06,2380.7102040816326
2014-02-10,22,996.57,2508.5571428571425
2014-02-10,23,1007.05,2798.965306122448
2014-02-11,0,1205.63,3175.555102040818
2014-02-11,1,1219.82,3480.514285714286
2014-02-11,2,1211.59,3718.061224489797
2014-02-11,3,1201.8,3742.2653061224482
2014-02-11,4,1179.07,3596.9000000000005
2014-02-11,5,1172.58,3426.618367346939
2014-02-11,6,1260.21,3306.579591836734
2014-02-11,7,1295.32,3373.9387755102034
2014-02-11,8,1296.07,3349.10612244898
2014-02-11,9,1308.03,3296.832653061225
2014-02-11,10,1335.31,3257.3204081632657
2014-02-11,11,1251.25,3238.140816326529
2014-02-11,12,1238.52,3178.54693877551
2014-02-11,13,1207.72,3012.5326530612247
2014-02-11,14,1218.33,2791.477551020408
2014-02-11,15,1238.36,2503.555102040816
2014-02-11,16,1221.33,2276.6755102040806
2014-02-11,17,1134.5,2090.722448979592
2014-02-11,18,1154.23,1937.230612244898
2014-02-11,19,1301.33,1837.3673469387754
2014-02-11,20,1412.51,1720.479591836735
2014-02-11,21,1423.38,1572.1836734693875
2014-02-11,22,1337.89,1396.7714285714287
2014-02-11,23,1212.9,1271.904081632653
2014-02-12,0,1211.81,1247.861224489796
2014-02-12,1,1332.05,1255.9916666666666
2014-02-12,2,1242.58,1231.6897959183673
2014-02-12,3,1147.19,1189.5265306122456
2014-02-12,4,862.17,1163.773469387755
2014-02-12,5,722.08,1209.665306122449
2014-02-12,6,960.62,1357.6489795918371
2014-02-12,7,1125.09,1556.6204081632652
2014-02-12,8,1164.74,1855.2734693877553
2014-02-12,9,1162.66,2154.2653061224487
2014-02-12,10,1055.61,2393.1755102040815
2014-02-12,11,826.13,2550.336734693878
2014-02-12,12,801.86,2684.922448979592
2014-02-12,13,782.77,2820.50612244898
2014-02-12,14,650.34,2668.6857142857143
2014-02-12,15,943.33,2001.391836734694
2014-02-12,16,977.34,1731.8836734693878
2014-02-12,17,1207.52,1711.4979591836734
2014-02-12,18,1197.06,1777.3714285714289
2014-02-12,19,1233.37,1778.657142857143
2014-02-12,20,1236.36,1667.2285714285717
2014-02-12,21,1089.38,1400.6530612244894
2014-02-12,22,879.91,1122.9591836734694
2014-02-12,23,508.55,920.6857142857144
2014-02-13,0,252.18,850.7510204081632
2014-02-13,1,210.87,717.5734693877548
2014-02-13,2,371.67,713.8959183673471
2014-02-13,3,546.52,848.1591836734693
2014-02-13,4,897.68,1118.4408163265302
2014-02-13,5,1509.17,1640.9918367346936
2014-02-13,6,2521.54,2211.1489795918365
2014-02-13,7,3530.1,2899.9265306122443
2014-02-13,8,4307.97,3772.2734693877555
2014-02-13,9,5304.35,4673.90612244898
2014-02-13,10,6246.46,5339.74081632653
2014-02-13,11,6641.55,5645.353061224489
2014-02-13,12,6493.88,5727.626530612246
2014-02-13,13,6250.02,5468.565306122448
2014-02-13,14,5050.7,4814.955102040817
2014-02-13,15,3150.48,3241.5714285714284
2014-02-13,16,1954.85,2293.6959183673475
2014-02-13,17,1279.81,1722.2795918367347
2014-02-13,18,832.91,1376.1122448979593
2014-02-13,19,642.86,1247.7959183673472
2014-02-13,20,747.69,1228.5510204081631
2014-02-13,21,858.62,1189.314285714286
2014-02-13,22,955.61,1104.9081632653065
2014-02-13,23,1043.55,1042.3632653061222
2014-02-14,0,1170.22,1152.1791666666666
2014-02-14,1,1334.5,1282.3510204081629
2014-02-14,2,1428.38,1455.9183673469388
2014-02-14,3,1471.46,1702.5653061224493
2014-02-14,4,2005.6,2127.54081632653
2014-02-14,5,3372.35,2878.7224489795917
2014-02-14,6,5564.05,3913.7244897959204
2014-02-14,7,7607.84,4920.5959183673485
2014-02-14,8,7981.71,5709.557142857145
2014-02-14,9,7503.23,6151.71836734694
2014-02-14,10,7278.92,6374.855102040814
2014-02-14,11,7162.46,6457.889795918366
2014-02-14,12,6922.17,6495.777551020409
2014-02-14,13,7029.96,6331.040816326531
2014-02-14,14,6794.33,6243.806122448978
2014-02-14,15,7264.93,5800.777551020409
2014-02-14,16,7711.55,5672.020408163264
2014-02-14,17,8128.86,5545.9857142857145
2014-02-14,18,7845.45,5054.144897959184
2014-02-14,19,7351.4,4345.055102040816
2014-02-14,20,6833.02,3662.555102040816
2014-02-14,21,6267.95,3036.951020408163
2014-02-14,22,5259.08,2549.602040816327
2014-02-14,23,4073.47,2141.0714285714284
2014-02-15,0,2812.95,2301.8387755102035
2014-02-15,1,2489.31,2597.320408163265
2014-02-15,2,2711.97,3038.1999999999994
2014-02-15,3,2579.19,3445.9285714285716
2014-02-15,4,2341.79,3921.883673469388
2014-02-15,5,2187.61,4387.887755102041
2014-02-15,6,2328.22,4694.210204081634
2014-02-15,7,2789.95,5029.418367346939
2014-02-15,8,3151.19,5413.291836734694
2014-02-15,9,3875.67,5694.818367346939
2014-02-15,10,4222.79,6093.8877551020405
2014-02-15,11,4988.07,6449.032653061224
2014-02-15,12,6372.37,6710.573469387757
2014-02-15,13,7457.71,6778.193877551022
2014-02-15,14,7257.76,6625.579591836735
2014-02-15,15,6587.65,5972.514285714287
2014-02-15,16,6747.32,5393.091836734691
2014-02-15,17,6369.4,4834.155102040816
2014-02-15,18,5346.93,4160.855102040816
2014-02-15,19,4068.05,3446.5714285714294
2014-02-15,20,3034.15,2888.038775510204
2014-02-15,21,2426.59,2477.561224489795
2014-02-15,22,1991.01,2081.0510204081634
2014-02-15,23,1945.03,1944.4020408163267
2014-02-16,0,2337.44,2433.5693877551016
2014-02-16,1,3571.45,3145.606122448979
2014-02-16,2,5103.51,3825.8183673469384
2014-02-16,3,5895.46,4596.00612244898
2014-02-16,4,5998.19,5214.489795918368
