date,hr_beg,NSPIN_Quantity,REGDN_Quantity,REGUP_Quantity,RRS_Quantity
2014-03-06,3,1500,424,399,2800
2014-03-06,4,1500,516,615,2800
2014-03-06,5,1500,462,466,2800
2017-05-24,5,719,413,385,2696
2017-05-24,6,719,337,275,2696
2017-05-24,7,1605,293,255,2696
2017-05-24,8,1605,246,253,2696
2017-05-24,9,1605,217,294,2696
2017-05-24,10,1605,487,434,2696
2017-05-24,11,2011,324,596,2702
2017-05-24,12,2011,230,339,2702
2017-05-24,13,2011,286,358,2702
2017-05-24,14,2011,257,345,2702
2017-05-24,15,2144,233,358,2479
2017-05-24,16,2144,214,361,2479
2017-05-24,17,2144,204,339,2479
2017-05-24,18,2144,206,315,2479
2017-05-24,19,1635,238,295,2479
2017-05-24,20,1635,253,265,2479
2017-05-24,21,1635,302,273,2479
2017-05-24,22,1635,322,275,2479
2017-05-24,23,1517,420,291,2702
2017-05-25,0,1517,363,352,2702
2017-05-25,1,1517,360,320,2702
2017-05-25,2,1517,470,325,2702
2017-05-25,3,719,557,410,2696
2017-05-25,4,719,488,446,2696
2017-05-25,5,719,413,385,2696
2017-05-25,6,719,337,275,2696
2017-05-25,7,1605,293,255,2696
2017-05-25,8,1605,246,253,2696
2017-05-25,9,1605,217,294,2696
2017-05-25,10,1605,487,434,2696
2017-05-25,11,2011,324,596,2702
2017-05-25,12,2011,230,339,2702
2017-05-25,13,2011,286,358,2702
2017-05-25,14,2011,257,345,2702
2017-05-25,15,2144,233,358,2479
2017-05-25,16,2144,214,361,2479
2017-05-25,17,2144,204,339,2479
2017-05-25,18,2144,206,315,2479
2017-05-25,19,1635,238,295,2479
2017-05-25,20,1635,253,265,2479
2017-05-25,21,1635,302,273,2479
2017-05-25,22,1635,322,275,2479
2017-05-25,23,1517,420,291,2702
2017-05-26,0,1517,363,352,2702
2017-05-26,1,1517,360,320,2702
2017-05-26,2,1517,470,325,2702
2017-05-26,3,719,557,410,2696
2017-05-26,4,719,488,446,2696
2016-02-29,6,1056,284,273,3000
2016-02-29,7,1056,226,245,3000
2016-02-29,8,1460,201,252,3000
2016-02-29,9,1460,194,253,3000
2016-02-29,10,1460,280,326,3000
2016-02-29,11,1460,422,524,3000
2016-02-29,12,2693,356,693,2808
2016-02-29,13,2693,304,349,2808
2016-02-29,14,2693,246,303,2808
2016-02-29,15,2693,302,307,2808
2016-02-29,16,2286,258,329,2808
2016-02-29,17,2286,281,296,2808
2016-02-29,18,2286,281,281,2808
2016-02-29,19,2286,259,258,2808
2016-02-29,20,1990,263,253,2808
2016-02-29,21,1990,226,238,2808
2016-02-29,22,1990,213,254,2808
2016-02-29,23,1990,258,360,2808
2016-03-01,0,1806,343,463,2808
2016-03-01,1,1806,262,210,2808
2016-03-01,2,1806,311,249,2808
2016-03-01,3,1806,357,300,2808
2016-03-01,4,1056,434,334,3000
2016-03-01,5,1056,365,282,3000
2016-03-01,6,1202,308,282,3000
2016-03-01,7,1202,249,239,3000
2016-03-01,8,1475,237,234,3000
2016-03-01,9,1475,196,241,3000
2016-03-01,10,1475,261,297,3000
2016-03-01,11,1475,425,474,3000
2016-03-01,12,2508,371,574,2808
2016-03-01,13,2508,297,408,2808
2016-03-01,14,2508,211,351,2808
2016-03-01,15,2508,232,294,2808
2016-03-01,16,2409,208,271,2808
2016-03-01,17,2409,234,288,2808
2016-03-01,18,2409,231,275,2808
2016-03-01,19,2409,229,287,2808
2016-03-01,20,1484,250,248,2808
2016-03-01,21,1484,231,239,2808
2016-03-01,22,1484,215,241,2808
2016-03-01,23,1484,221,271,2808
2016-03-02,0,1639,248,364,2808
2016-03-02,1,1639,260,415,2808
2016-03-02,2,1639,312,278,2808
2016-03-02,3,1639,398,262,2808
2016-03-02,4,1202,465,351,3000
2016-03-02,5,1202,411,329,3000
2018-02-04,6,1082,326,238,3200
2018-02-04,7,1082,223,203,3200
2018-02-04,8,1422,187,221,3150
2018-02-04,9,1422,253,248,3150
2018-02-04,10,1422,246,302,3150
2018-02-04,11,1422,390,523,3150
2018-02-04,12,2361,312,640,2957
2018-02-04,13,2361,286,323,2957
2018-02-04,14,2361,252,373,2957
2018-02-04,15,2361,327,365,2957
2018-02-04,16,1834,301,316,2957
2018-02-04,17,1834,259,285,2957
2018-02-04,18,1834,271,239,2957
2018-02-04,19,1834,248,222,2957
2018-02-04,20,1701,233,226,2957
2018-02-04,21,1701,213,215,2957
2018-02-04,22,1701,212,211,2957
2018-02-04,23,1701,205,347,2957
2018-02-05,0,1643,341,421,2957
2018-02-05,1,1643,354,279,2957
2018-02-05,2,1643,382,175,2957
2018-02-05,3,1643,402,417,2957
2018-02-05,4,1082,442,378,3200
2018-02-05,5,1082,347,244,3200
2018-02-05,6,1082,326,238,3200
2018-02-05,7,1082,223,203,3200
2018-02-05,8,1422,187,221,3150
2018-02-05,9,1422,253,248,3150
2018-02-05,10,1422,246,302,3150
2018-02-05,11,1422,390,523,3150
2018-02-05,12,2361,312,640,2957
2018-02-05,13,2361,286,323,2957
2018-02-05,14,2361,252,373,2957
2018-02-05,15,2361,327,365,2957
2018-02-05,16,1834,301,316,2957
2018-02-05,17,1834,259,285,2957
2018-02-05,18,1834,271,239,2957
2018-02-05,19,1834,248,222,2957
2018-02-05,20,1701,233,226,2957
2018-02-05,21,1701,213,215,2957
2018-02-05,22,1701,212,211,2957
2018-02-05,23,1701,205,347,2957
2018-02-06,0,1643,341,421,2957
2018-02-06,1,1643,354,279,2957
2018-02-06,2,1643,382,175,2957
2018-02-06,3,1643,402,417,2957
2018-02-06,4,1082,442,378,3200
2018-02-06,5,1082,347,244,3200
2018-02-06,6,1082,326,238,3200
2018-02-06,7,1082,223,203,3200
2018-02-06,8,1422,187,221,3150
2018-02-06,9,1422,253,248,3150
2018-02-06,10,1422,246,302,3150
2018-02-06,11,1422,390,523,3150
2018-02-06,12,2361,312,640,2957
2018-02-06,13,2361,286,323,2957
2018-02-06,14,2361,252,373,2957
2018-02-06,15,2361,327,365,2957
2018-02-06,16,1834,301,316,2957
2018-02-06,17,1834,259,285,2957
2018-02-06,18,1834,271,239,2957
2018-02-06,19,1834,248,222,2957
2018-02-06,20,1701,233,226,2957
2018-02-06,21,1701,213,215,2957
2018-02-06,22,1701,212,211,2957
2018-02-06,23,1701,205,347,2957
2018-02-07,0,1643,341,421,2957
2018-02-07,1,1643,354,279,2957
2018-02-07,2,1643,382,175,2957
2018-02-07,3,1643,402,417,2957
2018-02-07,4,1082,442,378,3200
2018-02-07,5,1082,347,244,3200
2018-11-01,5,1111,294,212,2985
2018-11-01,6,1111,236,179,2985
2018-11-01,7,1717,201,205,2985
2018-11-01,8,1717,185,205,2985
2018-11-01,9,1717,207,283,2985
2018-11-01,10,1717,327,438,2985
2018-11-01,11,2219,249,556,2872
2018-11-01,12,2219,256,306,2872
2018-11-01,13,2219,156,343,2872
2018-11-01,14,2219,196,315,2872
2018-11-01,15,1635,226,326,2842
2018-11-01,16,1635,222,319,2842
2018-11-01,17,1635,195,299,2842
2018-11-01,18,1635,205,237,2842
2018-11-01,19,1380,212,213,2842
2018-11-01,20,1380,191,237,2842
2018-11-01,21,1380,218,258,2842
2018-11-01,22,1380,240,365,2842
2018-11-01,23,1426,320,214,2842
2018-11-02,0,1426,322,178,2842
2018-11-02,1,1426,337,173,2842
2018-11-02,2,1426,394,194,2842
2018-11-02,3,1111,389,265,2985
2018-11-02,4,1111,362,243,2985
2015-08-23,5,1603,502,478,2702
2015-08-23,6,1603,385,320,2702
2015-08-23,7,2000,354,307,2702
2015-08-23,8,2000,368,368,2702
2015-08-23,9,2000,268,282,2702
2015-08-23,10,2000,395,417,2702
2015-08-23,11,2000,352,609,2702
2015-08-23,12,2000,376,507,2702
2015-08-23,13,2000,394,541,2702
2015-08-23,14,2000,447,515,2702
2015-08-23,15,2000,424,613,2538
2015-08-23,16,2000,365,528,2538
2015-08-23,17,2000,327,447,2538
2015-08-23,18,2000,370,419,2538
2015-08-23,19,2000,347,353,2300
2015-08-23,20,2000,299,340,2300
2015-08-23,21,2000,344,345,2300
2015-08-23,22,2000,424,369,2300
2015-08-23,23,1779,495,453,2538
2015-08-24,0,1779,503,504,2538
2015-08-24,1,1779,443,414,2538
2015-08-24,2,1779,577,450,2538
2015-08-24,3,1603,707,469,2702
2015-08-24,4,1603,652,433,2702
2015-08-24,5,1603,502,478,2702
2015-08-24,6,1603,385,320,2702
2015-08-24,7,2000,354,307,2702
2015-08-24,8,2000,368,368,2702
2015-08-24,9,2000,268,282,2702
2015-08-24,10,2000,395,417,2702
2015-08-24,11,2000,352,609,2702
2015-08-24,12,2000,376,507,2702
2015-08-24,13,2000,394,541,2702
2015-08-24,14,2000,447,515,2702
2015-08-24,15,2000,424,613,2538
2015-08-24,16,2000,365,528,2538
2015-08-24,17,2000,327,447,2538
2015-08-24,18,2000,370,419,2538
2015-08-24,19,2000,347,353,2300
2015-08-24,20,2000,299,340,2300
2015-08-24,21,2000,344,345,2300
2015-08-24,22,2000,424,369,2300
2015-08-24,23,1779,495,453,2538
2015-08-25,0,1779,503,504,2538
2015-08-25,1,1779,443,414,2538
2015-08-25,2,1779,577,450,2538
2015-08-25,3,1603,707,469,2702
2015-08-25,4,1603,652,433,2702
2014-01-23,6,1500,319,355,2800
2014-01-23,7,1500,284,327,2800
2014-01-23,8,1500,311,329,2800
2014-01-23,9,1500,360,267,2800
2014-01-23,10,1500,380,372,2800
2014-01-23,11,1500,508,558,2800
2014-01-23,12,1500,491,767,2800
2014-01-23,13,1500,368,394,2800
2014-01-23,14,1500,313,404,2800
2014-01-23,15,1500,364,453,2800
2014-01-23,16,1500,350,503,2800
2014-01-23,17,1500,364,437,2800
2014-01-23,18,1500,360,399,2800
2014-01-23,19,1500,324,636,2800
2014-01-23,20,1500,349,285,2800
2014-01-23,21,1500,285,279,2800
2014-01-23,22,1500,317,411,2800
2014-01-23,23,1500,472,644,2800
2014-01-24,0,1500,349,562,2800
2014-01-24,1,1500,341,320,2800
2014-01-24,2,1500,354,336,2800
2014-01-24,3,1500,397,347,2800
2014-01-24,4,1500,453,453,2800
2014-01-24,5,1500,429,406,2800
2014-10-25,5,1500,467,462,2800
2014-10-25,6,1500,372,376,2800
2014-10-25,7,1500,349,329,2800
2014-10-25,8,1500,303,309,2800
2014-10-25,9,1500,272,331,2800
2014-10-25,10,1500,503,541,2800
2014-10-25,11,1500,367,641,2800
2014-10-25,12,1500,321,438,2800
2014-10-25,13,1500,453,494,2800
2014-10-25,14,1500,461,494,2800
2014-10-25,15,901,444,555,2800
2014-10-25,16,901,638,503,2800
2014-10-25,17,901,363,469,2800
2014-10-25,18,901,448,395,2800
2014-10-25,19,1500,324,378,2800
2014-10-25,20,1500,293,380,2800
2014-10-25,21,1500,324,388,2800
2014-10-25,22,1500,494,364,2800
2014-10-25,23,1445,496,427,2800
2014-10-26,0,1445,497,570,2800
2014-10-26,1,1445,459,417,2800
2014-10-26,2,1445,581,514,2800
2014-10-26,3,1500,700,485,2800
2014-10-26,4,1500,595,454,2800
2014-10-26,5,1500,467,462,2800
2014-10-26,6,1500,372,376,2800
2014-10-26,7,1500,349,329,2800
2014-10-26,8,1500,303,309,2800
2014-10-26,9,1500,272,331,2800
2014-10-26,10,1500,503,541,2800
2014-10-26,11,1500,367,641,2800
2014-10-26,12,1500,321,438,2800
2014-10-26,13,1500,453,494,2800
2014-10-26,14,1500,461,494,2800
2014-10-26,15,901,444,555,2800
2014-10-26,16,901,638,503,2800
2014-10-26,17,901,363,469,2800
2014-10-26,18,901,448,395,2800
2014-10-26,19,1500,324,378,2800
2014-10-26,20,1500,293,380,2800
2014-10-26,21,1500,324,388,2800
2014-10-26,22,1500,494,364,2800
2014-10-26,23,1445,496,427,2800
2014-10-27,0,1445,497,570,2800
2014-10-27,1,1445,459,417,2800
2014-10-27,2,1445,581,514,2800
2014-10-27,3,1500,700,485,2800
2014-10-27,4,1500,595,454,2800
2016-06-13,5,879,456,383,2696
2016-06-13,6,879,347,335,2696
2016-06-13,7,1456,274,245,2696
2016-06-13,8,1456,241,202,2696
2016-06-13,9,1456,285,243,2696
2016-06-13,10,1456,321,396,2696
2016-06-13,11,2047,290,540,2702
2016-06-13,12,2047,281,406,2702
2016-06-13,13,2047,372,471,2702
2016-06-13,14,2047,372,456,2702
2016-06-13,15,2148,330,500,2538
2016-06-13,16,2148,232,404,2538
2016-06-13,17,2148,213,363,2538
2016-06-13,18,2148,211,305,2538
2016-06-13,19,1375,210,266,2538
2016-06-13,20,1375,224,269,2538
2016-06-13,21,1375,282,242,2538
2016-06-13,22,1375,287,243,2538
2016-06-13,23,1375,389,259,2479
2016-06-14,0,1375,405,278,2479
2016-06-14,1,1375,303,263,2479
2016-06-14,2,1375,482,361,2479
2016-06-14,3,879,582,467,2696
2016-06-14,4,879,544,425,2696
2017-04-08,5,884,404,380,2808
2017-04-08,6,884,280,261,2808
2017-04-08,7,1706,274,247,2808
2017-04-08,8,1706,237,247,2808
2017-04-08,9,1706,227,319,2808
2017-04-08,10,1706,356,472,2808
2017-04-08,11,1928,328,582,2696
2017-04-08,12,1928,221,305,2696
2017-04-08,13,1928,211,395,2696
2017-04-08,14,1928,238,305,2696
2017-04-08,15,1375,212,314,2696
2017-04-08,16,1375,207,320,2696
2017-04-08,17,1375,196,289,2696
2017-04-08,18,1375,242,257,2696
2017-04-08,19,1375,257,249,2702
2017-04-08,20,1375,218,247,2702
2017-04-08,21,1375,244,229,2702
2017-04-08,22,1375,287,301,2702
2017-04-08,23,1375,336,243,2696
2017-04-09,0,1375,329,282,2696
2017-04-09,1,1375,363,272,2696
2017-04-09,2,1375,458,339,2696
2017-04-09,3,884,544,407,2808
2017-04-09,4,884,478,366,2808
2017-04-09,5,884,404,380,2808
2017-04-09,6,884,280,261,2808
2017-04-09,7,1706,274,247,2808
2017-04-09,8,1706,237,247,2808
2017-04-09,9,1706,227,319,2808
2017-04-09,10,1706,356,472,2808
2017-04-09,11,1928,328,582,2696
2017-04-09,12,1928,221,305,2696
2017-04-09,13,1928,211,395,2696
2017-04-09,14,1928,238,305,2696
2017-04-09,15,1375,212,314,2696
2017-04-09,16,1375,207,320,2696
2017-04-09,17,1375,196,289,2696
2017-04-09,18,1375,242,257,2696
2017-04-09,19,1375,257,249,2702
2017-04-09,20,1375,218,247,2702
2017-04-09,21,1375,244,229,2702
2017-04-09,22,1375,287,301,2702
2017-04-09,23,1375,336,243,2696
2017-04-10,0,1375,329,282,2696
2017-04-10,1,1375,363,272,2696
2017-04-10,2,1375,458,339,2696
2017-04-10,3,884,544,407,2808
2017-04-10,4,884,478,366,2808
2017-11-17,6,1187,297,272,2808
2017-11-17,7,1187,229,208,2808
2017-11-17,8,1692,241,195,2808
2017-11-17,9,1692,194,209,2808
2017-11-17,10,1692,215,272,2808
2017-11-17,11,1692,332,440,2808
2017-11-17,12,2170,252,568,2696
2017-11-17,13,2170,259,297,2696
2017-11-17,14,2170,167,339,2696
2017-11-17,15,2170,213,284,2696
2017-11-17,16,1828,239,285,2696
2017-11-17,17,1828,235,255,2696
2017-11-17,18,1828,214,261,2696
2017-11-17,19,1828,206,244,2696
2017-11-17,20,1515,220,228,2696
2017-11-17,21,1515,196,196,2696
2017-11-17,22,1515,181,278,2696
2017-11-17,23,1515,238,397,2696
2017-11-18,0,1668,280,217,2696
2017-11-18,1,1668,285,211,2696
2017-11-18,2,1668,318,217,2696
2017-11-18,3,1668,401,258,2696
2017-11-18,4,1187,386,282,2808
2017-11-18,5,1187,362,274,2808
2017-02-14,6,965,284,273,2808
2017-02-14,7,965,226,245,2808
2017-02-14,8,1421,201,252,2808
2017-02-14,9,1421,261,253,2808
2017-02-14,10,1421,255,318,2808
2017-02-14,11,1421,388,524,2808
2017-02-14,12,2418,329,693,2696
2017-02-14,13,2418,293,322,2696
2017-02-14,14,2418,246,390,2696
2017-02-14,15,2418,345,312,2696
2017-02-14,16,1928,313,259,2696
2017-02-14,17,1928,276,247,2696
2017-02-14,18,1928,282,240,2696
2017-02-14,19,1928,259,251,2696
2017-02-14,20,1673,244,253,2696
2017-02-14,21,1673,225,238,2696
2017-02-14,22,1673,213,254,2696
2017-02-14,23,1673,218,363,2696
2017-02-15,0,1735,343,463,2696
2017-02-15,1,1735,300,210,2696
2017-02-15,2,1735,339,249,2696
2017-02-15,3,1735,397,300,2696
2017-02-15,4,965,413,379,2808
2017-02-15,5,965,344,282,2808
2017-02-15,6,965,284,273,2808
2017-02-15,7,965,226,245,2808
2017-02-15,8,1421,201,252,2808
2017-02-15,9,1421,261,253,2808
2017-02-15,10,1421,255,318,2808
2017-02-15,11,1421,388,524,2808
2017-02-15,12,2418,329,693,2696
2017-02-15,13,2418,293,322,2696
2017-02-15,14,2418,246,390,2696
2017-02-15,15,2418,345,312,2696
2017-02-15,16,1928,313,259,2696
2017-02-15,17,1928,276,247,2696
2017-02-15,18,1928,282,240,2696
2017-02-15,19,1928,259,251,2696
2017-02-15,20,1673,244,253,2696
2017-02-15,21,1673,225,238,2696
2017-02-15,22,1673,213,254,2696
2017-02-15,23,1673,218,363,2696
2017-02-16,0,1735,343,463,2696
2017-02-16,1,1735,300,210,2696
2017-02-16,2,1735,339,249,2696
2017-02-16,3,1735,397,300,2696
2017-02-16,4,965,413,379,2808
2017-02-16,5,965,344,282,2808
2014-09-20,5,1284,453,746,2800
2014-09-20,6,1284,395,341,2800
2014-09-20,7,1500,324,305,2800
2014-09-20,8,1500,258,266,2800
2014-09-20,9,1500,253,328,2800
2014-09-20,10,1500,416,435,2800
2014-09-20,11,1500,375,620,2800
2014-09-20,12,1500,361,393,2800
2014-09-20,13,1500,442,548,2800
2014-09-20,14,1500,543,498,2800
2014-09-20,15,1430,551,521,2800
2014-09-20,16,1430,398,539,2800
2014-09-20,17,1430,393,460,2800
2014-09-20,18,1430,374,448,2800
2014-09-20,19,1500,388,466,2800
2014-09-20,20,1500,319,366,2800
2014-09-20,21,1500,329,399,2800
2014-09-20,22,1500,376,410,2800
2014-09-20,23,1322,469,423,2800
2014-09-21,0,1322,461,538,2800
2014-09-21,1,1322,506,427,2800
2014-09-21,2,1322,528,549,2800
2014-09-21,3,1284,664,628,2800
2014-09-21,4,1284,584,682,2800
2014-09-21,5,1284,453,746,2800
2014-09-21,6,1284,395,341,2800
2014-09-21,7,1500,324,305,2800
2014-09-21,8,1500,258,266,2800
2014-09-21,9,1500,253,328,2800
2014-09-21,10,1500,416,435,2800
2014-09-21,11,1500,375,620,2800
2014-09-21,12,1500,361,393,2800
2014-09-21,13,1500,442,548,2800
2014-09-21,14,1500,543,498,2800
2014-09-21,15,1430,551,521,2800
2014-09-21,16,1430,398,539,2800
2014-09-21,17,1430,393,460,2800
2014-09-21,18,1430,374,448,2800
2014-09-21,19,1500,388,466,2800
2014-09-21,20,1500,319,366,2800
2014-09-21,21,1500,329,399,2800
2014-09-21,22,1500,376,410,2800
2014-09-21,23,1322,469,423,2800
2014-09-22,0,1322,461,538,2800
2014-09-22,1,1322,506,427,2800
2014-09-22,2,1322,528,549,2800
2014-09-22,3,1284,664,628,2800
2014-09-22,4,1284,584,682,2800
2016-01-08,6,915,293,280,2808
2016-01-08,7,915,220,222,2808
2016-01-08,8,1327,206,200,2808
2016-01-08,9,1327,210,234,2808
2016-01-08,10,1327,305,341,2808
2016-01-08,11,1327,418,524,2808
2016-01-08,12,1848,346,647,2696
2016-01-08,13,1848,304,366,2696
2016-01-08,14,1848,272,338,2696
2016-01-08,15,1848,285,326,2696
2016-01-08,16,2403,347,322,2696
2016-01-08,17,2403,320,278,2696
2016-01-08,18,2403,287,245,2696
2016-01-08,19,2403,301,253,2696
2016-01-08,20,1539,259,235,2808
2016-01-08,21,1539,220,203,2808
2016-01-08,22,1539,174,258,2808
2016-01-08,23,1539,268,515,2808
2016-01-09,0,1375,317,384,2696
2016-01-09,1,1375,231,253,2696
2016-01-09,2,1375,266,257,2696
2016-01-09,3,1375,345,276,2696
2016-01-09,4,915,388,320,2808
2016-01-09,5,915,330,250,2808
2016-01-09,6,915,293,280,2808
2016-01-09,7,915,220,222,2808
2016-01-09,8,1327,206,200,2808
2016-01-09,9,1327,210,234,2808
2016-01-09,10,1327,305,341,2808
2016-01-09,11,1327,418,524,2808
2016-01-09,12,1848,346,647,2696
2016-01-09,13,1848,304,366,2696
2016-01-09,14,1848,272,338,2696
2016-01-09,15,1848,285,326,2696
2016-01-09,16,2403,347,322,2696
2016-01-09,17,2403,320,278,2696
2016-01-09,18,2403,287,245,2696
2016-01-09,19,2403,301,253,2696
2016-01-09,20,1539,259,235,2808
2016-01-09,21,1539,220,203,2808
2016-01-09,22,1539,174,258,2808
2016-01-09,23,1539,268,515,2808
2016-01-10,0,1375,317,384,2696
2016-01-10,1,1375,231,253,2696
2016-01-10,2,1375,266,257,2696
2016-01-10,3,1375,345,276,2696
2016-01-10,4,915,388,320,2808
2016-01-10,5,915,330,250,2808
2016-07-14,5,804,446,306,2702
2016-07-14,6,804,335,270,2702
2016-07-14,7,1190,260,230,2702
2016-07-14,8,1190,216,205,2702
2016-07-14,9,1190,182,245,2702
2016-07-14,10,1190,243,351,2702
2016-07-14,11,1609,199,452,2479
2016-07-14,12,1609,226,403,2479
2016-07-14,13,1609,301,495,2479
2016-07-14,14,1609,305,491,2479
2016-07-14,15,1794,299,534,2538
2016-07-14,16,1794,312,489,2538
2016-07-14,17,1794,274,402,2538
2016-07-14,18,1794,236,346,2538
2016-07-14,19,1375,255,296,2500
2016-07-14,20,1375,268,280,2500
2016-07-14,21,1375,238,287,2500
2016-07-14,22,1375,324,294,2500
2016-07-14,23,1375,409,305,2538
2016-07-15,0,1375,407,352,2538
2016-07-15,1,1375,392,308,2538
2016-07-15,2,1375,523,388,2538
2016-07-15,3,804,571,406,2702
2016-07-15,4,804,556,370,2702
2016-07-15,5,804,446,306,2702
2016-07-15,6,804,335,270,2702
2016-07-15,7,1190,260,230,2702
2016-07-15,8,1190,216,205,2702
2016-07-15,9,1190,182,245,2702
2016-07-15,10,1190,243,351,2702
2016-07-15,11,1609,199,452,2479
2016-07-15,12,1609,226,403,2479
2016-07-15,13,1609,301,495,2479
2016-07-15,14,1609,305,491,2479
2016-07-15,15,1794,299,534,2538
2016-07-15,16,1794,312,489,2538
2016-07-15,17,1794,274,402,2538
2016-07-15,18,1794,236,346,2538
2016-07-15,19,1375,255,296,2500
2016-07-15,20,1375,268,280,2500
2016-07-15,21,1375,238,287,2500
2016-07-15,22,1375,324,294,2500
2016-07-15,23,1375,409,305,2538
2016-07-16,0,1375,407,352,2538
2016-07-16,1,1375,392,308,2538
2016-07-16,2,1375,523,388,2538
2016-07-16,3,804,571,406,2702
2016-07-16,4,804,556,370,2702
2016-08-09,5,668,430,365,2702
2016-08-09,6,668,330,252,2702
2016-08-09,7,1089,268,250,2702
2016-08-09,8,1089,219,207,2702
2016-08-09,9,1089,191,225,2702
2016-08-09,10,1089,268,345,2702
2016-08-09,11,1375,242,511,2479
2016-08-09,12,1375,242,367,2479
2016-08-09,13,1375,274,475,2479
2016-08-09,14,1375,290,485,2479
2016-08-09,15,1818,287,523,2300
2016-08-09,16,1818,258,499,2300
2016-08-09,17,1818,222,417,2300
2016-08-09,18,1818,293,376,2300
2016-08-09,19,1375,233,289,2500
2016-08-09,20,1375,222,280,2500
2016-08-09,21,1375,257,270,2500
2016-08-09,22,1375,327,290,2500
2016-08-09,23,1375,432,326,2538
2016-08-10,0,1375,443,356,2538
2016-08-10,1,1375,391,280,2538
2016-08-10,2,1375,552,360,2538
2016-08-10,3,668,626,370,2702
2016-08-10,4,668,536,351,2702
2016-08-10,5,668,430,365,2702
2016-08-10,6,668,330,252,2702
2016-08-10,7,1089,268,250,2702
2016-08-10,8,1089,219,207,2702
2016-08-10,9,1089,191,225,2702
2016-08-10,10,1089,268,345,2702
2016-08-10,11,1375,242,511,2479
2016-08-10,12,1375,242,367,2479
2016-08-10,13,1375,274,475,2479
2016-08-10,14,1375,290,485,2479
2016-08-10,15,1818,287,523,2300
2016-08-10,16,1818,258,499,2300
2016-08-10,17,1818,222,417,2300
2016-08-10,18,1818,293,376,2300
2016-08-10,19,1375,233,289,2500
2016-08-10,20,1375,222,280,2500
2016-08-10,21,1375,257,270,2500
2016-08-10,22,1375,327,290,2500
2016-08-10,23,1375,432,326,2538
2016-08-11,0,1375,443,356,2538
2016-08-11,1,1375,391,280,2538
2016-08-11,2,1375,552,360,2538
2016-08-11,3,668,626,370,2702
2016-08-11,4,668,536,351,2702
2014-08-31,5,1267,523,508,2800
2014-08-31,6,1267,371,351,2800
2014-08-31,7,1435,337,337,2800
2014-08-31,8,1435,303,273,2800
2014-08-31,9,1435,293,337,2800
2014-08-31,10,1435,380,479,2800
2014-08-31,11,1357,382,625,2800
2014-08-31,12,1357,369,437,2800
2014-08-31,13,1357,428,508,2800
2014-08-31,14,1357,546,532,2800
2014-08-31,15,1500,467,543,2800
2014-08-31,16,1500,405,570,2800
2014-08-31,17,1500,352,453,2800
2014-08-31,18,1500,362,467,2800
2014-08-31,19,1500,353,420,2800
2014-08-31,20,1500,311,419,2800
2014-08-31,21,1500,442,373,2800
2014-08-31,22,1500,419,400,2800
2014-08-31,23,1500,518,446,2800
2014-09-01,0,1500,520,559,2800
2014-09-01,1,1500,517,395,2800
2014-09-01,2,1500,560,470,2800
2014-09-01,3,1267,628,559,2800
2014-09-01,4,1267,609,619,2800
2014-09-01,5,1284,453,746,2800
2014-09-01,6,1284,395,341,2800
2014-09-01,7,1500,324,305,2800
2014-09-01,8,1500,258,266,2800
2014-09-01,9,1500,253,328,2800
2014-09-01,10,1500,416,435,2800
2014-09-01,11,1500,375,620,2800
2014-09-01,12,1500,361,393,2800
2014-09-01,13,1500,442,548,2800
2014-09-01,14,1500,543,498,2800
2014-09-01,15,1430,551,521,2800
2014-09-01,16,1430,398,539,2800
2014-09-01,17,1430,393,460,2800
2014-09-01,18,1430,374,448,2800
2014-09-01,19,1500,388,466,2800
2014-09-01,20,1500,319,366,2800
2014-09-01,21,1500,329,399,2800
2014-09-01,22,1500,376,410,2800
