date,hr_beg,90th Pctl Bid_REGUP,80th Pctl Bid_REGUP,70th Pctl Bid_REGUP,60th Pctl Bid_REGUP,50th Pctl Bid_REGUP,30th Pctl Bid_REGUP
2017-07-21,16,33.73,12.02,8.61,6.0,3.1,1.5
2017-07-21,17,39.67,14.22,8.5,4.25,3.1,1.5
2017-07-21,18,60.3,22.82,14.0,7.0,3.11,1.5
2017-07-21,19,68.83,34.9,27.84,8.5,4.0,2.11
2017-07-21,20,81.95,47.84,33.55,10.0,6.0,2.11
2017-07-21,21,92.5,49.65,30.0,14.0,8.0,2.11
2017-07-21,22,92.5,25.68,21.74,8.5,5.0,2.11
2017-07-21,23,54.85,22.0,15.85,10.0,5.0,2.21
2017-07-22,0,50.74,20.3,11.74,8.5,4.0,2.11
2017-07-22,1,50.74,15.0,10.41,8.11,4.0,2.0
2017-07-22,2,51.48,16.0,8.61,7.6,4.0,1.5
2017-07-22,3,76.12,15.0,8.5,5.69,3.0,1.0
2017-07-22,4,73.57,23.57,8.11,3.11,2.61,1.0
2017-07-22,5,51.67,12.33,8.11,4.0,2.61,1.0
2017-07-22,6,52.04,12.0,8.11,4.0,2.21,1.0
2017-07-22,7,53.15,12.0,8.11,4.0,2.61,1.0
2017-07-22,8,53.09,12.0,8.11,4.0,2.61,1.0
2017-07-22,9,52.37,12.0,8.11,4.0,2.61,1.0
2017-07-22,10,62.0,12.5,8.11,4.0,2.31,1.0
2017-07-22,11,25.0,8.61,4.0,3.0,2.21,1.5
2017-07-22,12,17.41,8.61,4.0,3.0,2.21,1.5
2017-07-22,13,23.33,8.5,4.25,3.0,2.21,1.5
2017-07-22,14,25.02,8.5,4.25,3.3,2.61,1.5
2017-07-22,15,29.87,8.11,5.0,4.0,2.61,1.5
2017-07-22,16,33.73,9.11,7.43,4.25,3.1,1.5
2017-07-22,17,39.67,10.74,8.31,4.0,2.61,1.5
2017-07-22,18,56.62,18.53,12.5,6.0,3.1,1.5
2017-07-22,19,60.45,23.43,20.0,8.31,4.0,2.11
2017-07-22,20,92.5,36.14,32.81,10.0,6.0,2.11
2017-07-22,21,92.5,39.88,30.0,15.0,8.0,2.11
2017-07-22,22,92.5,25.68,18.02,8.21,5.0,2.11
2017-07-22,23,53.93,21.0,14.83,8.5,4.25,2.11
2017-07-23,0,50.7,17.0,10.11,8.21,4.0,2.11
2017-07-23,1,50.43,15.0,10.0,7.23,4.0,2.0
2017-07-23,2,65.5,15.5,8.31,5.3,3.25,1.5
2017-07-23,3,60.5,15.0,8.11,5.0,3.0,1.0
2017-07-23,4,60.5,15.0,8.11,3.76,2.61,1.0
2017-07-23,5,52.14,12.68,8.11,3.0,2.31,1.0
2017-07-23,6,52.02,12.0,8.11,2.61,2.11,1.0
2017-07-23,7,53.04,12.0,8.11,3.0,2.21,1.0
2017-07-23,8,53.76,12.0,8.11,3.0,2.21,1.0
2017-07-23,9,52.92,12.0,8.11,3.0,2.21,1.0
2017-07-23,10,52.48,12.1,7.0,3.0,2.21,1.0
2017-07-23,11,25.0,8.61,4.0,3.0,2.21,1.5
2017-07-23,12,17.76,8.61,4.0,3.0,2.21,1.5
2017-07-23,13,23.68,8.5,4.25,3.0,2.21,1.5
2017-07-23,14,25.37,8.5,4.25,3.3,2.61,1.5
2017-07-23,15,30.22,8.11,5.5,4.0,2.61,1.5
2017-07-23,16,34.08,10.0,8.11,4.94,3.1,1.5
2017-07-23,17,40.02,10.91,8.5,4.25,2.61,1.5
2017-07-23,18,54.08,16.55,12.5,7.0,3.1,1.5
2017-07-23,19,60.8,23.43,21.3,8.5,4.0,2.11
2017-07-23,20,92.5,41.17,33.55,10.0,6.0,2.11
2017-07-23,21,92.5,40.65,30.0,15.0,8.0,2.11
2017-07-23,22,92.5,25.68,20.0,8.31,5.0,2.11
2017-07-23,23,53.4,20.18,14.37,8.5,4.25,2.11
2017-07-24,0,50.72,18.0,10.0,8.21,4.0,2.11
2017-07-24,1,50.77,15.6,10.0,7.6,4.0,2.0
2017-07-24,2,65.5,15.5,8.31,5.38,3.25,1.5
2017-07-24,3,60.5,15.0,8.5,5.66,3.0,1.0
2017-07-24,4,60.5,15.0,8.11,3.88,2.61,1.0
2017-07-24,5,52.13,12.82,8.11,4.0,2.31,1.0
2017-07-24,6,52.08,12.0,8.11,3.0,2.21,1.0
2017-07-24,7,53.15,12.0,7.0,3.0,2.21,1.0
2017-07-24,8,53.2,12.0,7.0,3.0,2.11,1.0
2017-07-24,9,52.38,12.0,7.0,3.0,2.21,1.0
2017-07-24,10,51.84,12.24,7.0,3.11,2.21,1.0
2017-07-24,11,25.0,8.61,4.0,3.0,2.31,1.5
2017-07-24,12,17.9,8.61,4.0,3.11,2.31,1.5
2017-07-24,13,23.82,8.5,4.85,4.0,2.61,1.5
2017-07-24,14,25.51,8.5,5.7,4.0,3.0,1.5
2017-07-24,15,30.36,8.68,8.11,4.25,3.1,1.5
2017-07-24,16,34.22,11.7,8.38,6.0,3.1,1.5
2017-07-24,17,54.79,15.36,9.82,8.11,4.0,2.0
2017-07-24,18,62.5,23.6,14.21,8.21,4.0,2.11
2017-07-24,19,72.71,36.5,20.56,8.5,4.25,2.11
2017-07-24,20,92.5,55.26,30.0,10.0,6.0,2.11
2017-07-24,21,92.5,46.3,30.0,10.0,8.0,2.11
2017-07-24,22,92.5,25.68,20.0,8.31,5.0,2.11
2017-07-24,23,54.75,22.0,17.47,8.5,4.25,2.11
2017-07-25,0,52.23,18.0,14.38,8.5,4.0,2.21
2017-07-25,1,50.01,17.0,12.33,8.31,4.0,2.11
2017-07-25,2,65.5,15.5,9.92,7.97,3.83,1.5
2017-07-25,3,60.5,15.0,8.5,5.0,3.0,1.0
2017-07-25,4,60.5,15.0,8.11,3.66,2.61,1.0
2017-07-25,5,51.91,11.0,6.0,4.0,2.31,1.0
2017-07-25,6,51.54,11.0,6.0,4.0,2.31,1.0
2017-07-25,7,52.35,11.0,6.0,4.0,2.21,1.0
2017-07-25,8,52.77,11.0,6.0,4.0,2.31,1.0
2017-07-25,9,52.12,11.0,6.0,4.0,2.31,1.0
2017-07-25,10,51.66,12.0,6.0,4.0,2.31,1.0
2017-07-25,11,15.0,8.31,4.0,3.0,2.21,1.5
2017-07-25,12,17.9,8.31,4.0,3.0,2.21,1.5
2017-07-25,13,23.82,8.5,4.0,3.0,2.31,1.5
2017-07-25,14,25.51,8.31,4.64,4.0,2.61,1.5
2017-07-25,15,30.36,8.5,7.0,4.0,3.0,1.5
2017-07-25,16,34.22,11.45,8.31,4.0,3.1,1.5
2017-07-25,17,52.49,15.02,8.61,4.25,3.1,1.5
2017-07-25,18,59.75,21.4,10.0,4.25,3.1,1.5
2017-07-25,19,66.37,30.67,26.51,8.21,4.0,2.11
2017-07-25,20,81.54,44.62,31.0,8.31,6.0,2.11
2017-07-25,21,75.5,39.11,23.0,8.5,8.0,2.11
2017-07-25,22,57.54,25.0,16.87,8.31,4.25,2.11
2017-07-25,23,51.22,22.0,14.15,8.11,4.0,2.11
2017-07-26,0,50.54,15.55,11.1,8.11,4.0,2.11
2017-07-26,1,35.23,10.43,8.31,4.25,4.0,1.5
2017-07-26,2,82.03,12.13,8.11,6.0,3.0,1.5
2017-07-26,3,76.61,12.0,5.23,4.24,2.61,1.0
2017-07-26,4,60.5,12.0,7.0,3.18,2.61,1.0
2017-07-26,5,51.74,12.5,8.11,4.0,2.4,1.0
2017-07-26,6,51.64,12.09,8.11,4.0,2.4,1.0
2017-07-26,7,52.56,12.0,8.11,4.0,2.4,1.0
2017-07-26,8,52.97,12.0,8.11,4.0,2.4,1.0
2017-07-26,9,52.22,12.0,8.11,4.0,2.4,1.0
2017-07-26,10,52.21,12.8,8.11,3.11,2.21,1.0
2017-07-26,11,25.0,10.0,4.25,3.0,2.21,1.5
2017-07-26,12,20.0,9.11,4.0,3.0,2.21,1.5
2017-07-26,13,24.38,8.61,4.0,3.0,2.21,1.5
2017-07-26,14,26.07,8.61,4.6,4.0,2.61,1.5
2017-07-26,15,30.92,8.11,6.0,4.0,2.31,1.5
2017-07-26,16,34.78,10.05,8.11,4.0,2.31,1.5
2017-07-26,17,40.72,12.36,8.11,4.0,2.61,1.5
2017-07-26,18,55.01,17.23,12.5,6.0,3.1,1.5
2017-07-26,19,63.83,24.32,21.2,8.21,4.0,2.11
2017-07-26,20,92.5,33.81,25.96,8.5,6.0,2.11
2017-07-26,21,92.5,34.26,23.85,8.61,8.0,2.11
2017-07-26,22,92.5,25.68,14.92,8.11,4.25,2.11
2017-07-26,23,51.03,21.0,13.14,8.31,4.43,2.11
2017-07-27,0,51.01,18.0,10.3,8.5,4.0,2.11
2017-07-27,1,50.84,15.5,9.26,8.21,4.0,2.11
2017-07-27,2,65.5,15.5,8.36,6.45,3.0,1.5
2017-07-27,3,60.5,15.0,8.31,4.25,2.61,1.0
2017-07-27,4,60.5,15.0,8.11,3.11,2.4,1.0
2017-07-27,5,63.38,15.0,10.0,6.0,3.11,1.9
2017-07-27,6,62.09,20.0,10.0,7.0,3.11,1.1
2017-07-27,7,62.0,15.0,10.0,6.0,3.0,1.0
2017-07-27,8,62.0,15.0,10.0,6.0,3.0,1.0
2017-07-27,9,62.0,15.0,9.11,6.0,3.0,1.0
2017-07-27,10,62.8,20.0,9.11,6.0,3.0,1.0
2017-07-27,11,51.3,13.96,8.31,4.0,3.0,1.01
2017-07-27,12,52.57,12.0,8.11,4.0,3.0,2.11
2017-07-27,13,53.13,12.0,8.11,4.25,4.0,2.11
2017-07-27,14,52.29,12.0,8.11,5.72,4.0,2.11
2017-07-27,15,51.48,10.91,8.28,6.78,4.0,2.11
2017-07-27,16,52.02,19.0,10.0,8.11,4.0,2.11
2017-07-27,17,55.71,20.18,12.59,8.11,4.0,2.11
2017-07-27,18,62.5,23.82,20.1,8.31,4.25,2.11
2017-07-27,19,73.53,38.27,26.3,8.5,4.0,2.11
2017-07-27,20,92.5,58.17,32.1,10.0,6.0,2.11
2017-07-27,21,100.34,66.56,30.11,9.11,8.0,2.11
2017-07-27,22,67.0,28.3,24.0,8.31,5.0,2.11
2017-07-27,23,56.68,25.0,19.24,8.61,7.83,2.11
2017-07-28,0,52.99,21.43,14.32,8.61,4.0,2.11
2017-07-28,1,50.76,20.0,12.8,8.61,4.0,2.11
2017-07-28,2,82.59,25.0,10.29,8.5,4.0,2.11
2017-07-28,3,77.17,25.0,10.5,8.11,4.25,2.11
2017-07-28,4,74.62,24.62,8.61,6.0,3.51,2.09
2017-07-28,5,51.59,13.59,8.31,5.2,4.0,2.0
2017-07-28,6,51.52,12.3,8.5,5.0,3.11,1.01
2017-07-28,7,52.34,12.0,8.5,5.0,2.9,1.0
2017-07-28,8,52.73,12.0,8.5,5.0,3.11,1.0
2017-07-28,9,52.05,12.0,8.5,4.25,3.0,1.0
2017-07-28,10,51.57,13.01,8.31,5.2,3.11,1.0
2017-07-28,11,25.0,12.0,8.11,4.0,3.0,2.0
2017-07-28,12,18.67,10.0,7.28,4.25,3.11,2.0
2017-07-28,13,24.59,8.61,8.0,4.25,4.0,2.11
2017-07-28,14,26.28,10.0,8.13,6.41,4.0,2.11
2017-07-28,15,31.13,12.49,9.11,8.11,4.0,2.11
2017-07-28,16,34.99,20.0,13.26,8.11,4.0,2.11
2017-07-28,17,40.93,22.74,12.5,8.11,4.0,2.11
2017-07-28,18,50.0,31.21,20.0,8.21,4.0,2.11
2017-07-28,19,82.5,65.94,32.5,8.31,4.0,2.11
2017-07-28,20,119.5,98.64,69.5,8.61,6.0,2.11
2017-07-28,21,95.0,86.45,69.5,8.61,8.0,2.11
2017-07-28,22,46.54,38.45,25.0,8.5,4.25,2.11
2017-07-28,23,44.32,30.5,24.32,8.5,4.25,2.11
2017-07-29,0,39.44,21.06,18.6,8.61,4.0,2.11
2017-07-29,1,36.0,18.59,14.0,8.61,4.0,2.11
2017-07-29,2,65.5,25.0,14.15,10.44,8.11,2.21
2017-07-29,3,60.5,25.0,9.11,6.99,4.25,2.13
2017-07-29,4,52.05,15.0,8.61,5.0,3.72,2.11
2017-07-29,5,63.38,13.38,8.61,5.0,3.0,2.0
2017-07-29,6,62.09,12.09,8.5,5.0,2.61,1.44
2017-07-29,7,62.0,12.0,8.5,5.0,2.61,1.0
2017-07-29,8,62.0,12.5,8.61,5.0,2.61,1.0
2017-07-29,9,62.0,12.5,8.5,5.0,3.0,1.0
2017-07-29,10,62.8,12.8,8.5,5.0,3.0,1.0
2017-07-29,11,28.0,12.0,8.11,4.0,2.61,1.0
2017-07-29,12,52.62,10.0,8.11,4.0,2.61,1.0
2017-07-29,13,53.1,12.0,8.11,4.0,3.0,1.0
2017-07-29,14,52.59,12.0,8.11,4.25,3.16,1.9
2017-07-29,15,51.72,11.58,8.21,5.86,4.0,2.11
2017-07-29,16,50.93,17.0,9.23,8.11,4.0,2.11
2017-07-29,17,62.5,15.68,11.52,8.11,4.0,2.11
2017-07-29,18,62.5,23.78,12.5,8.11,4.0,2.11
2017-07-29,19,82.5,36.09,20.0,8.11,4.0,2.11
2017-07-29,20,119.5,62.89,45.0,8.5,6.0,2.11
2017-07-29,21,119.5,70.79,45.0,8.5,8.0,2.11
2017-07-29,22,92.5,30.0,25.19,8.5,4.25,2.11
2017-07-29,23,80.5,25.0,18.08,10.0,5.0,2.11
2017-07-30,0,65.5,21.0,13.46,8.61,4.0,2.11
2017-07-30,1,65.5,18.0,12.41,8.52,4.0,2.11
2017-07-30,2,82.59,18.0,12.1,8.5,4.8,2.11
2017-07-30,3,77.17,25.0,10.5,8.11,4.25,2.11
2017-07-30,4,74.62,24.62,8.5,7.7,4.0,2.11
2017-07-30,5,63.38,15.0,8.5,6.0,2.72,1.33
2017-07-30,6,62.09,15.0,8.5,5.0,2.61,1.0
2017-07-30,7,62.0,15.0,8.5,4.08,2.61,1.0
2017-07-30,8,62.0,15.0,8.5,4.7,2.61,1.0
2017-07-30,9,62.0,15.0,8.5,4.0,2.61,1.0
2017-07-30,10,62.8,20.0,8.5,4.0,2.61,1.0
2017-07-30,11,51.37,12.0,7.0,4.0,2.61,1.0
2017-07-30,12,52.87,10.0,7.0,4.0,2.61,1.0
2017-07-30,13,62.5,8.61,6.0,4.0,2.9,1.0
2017-07-30,14,52.5,12.0,7.0,4.0,3.11,2.01
2017-07-30,15,51.92,10.8,8.11,5.46,4.0,2.11
2017-07-30,16,51.06,17.28,8.5,7.0,4.0,2.11
2017-07-30,17,62.5,20.18,9.11,8.11,4.0,2.11
2017-07-30,18,62.5,23.78,18.0,8.11,4.0,2.11
2017-07-30,19,82.5,29.72,20.0,8.11,4.0,2.11
2017-07-30,20,119.5,50.46,33.55,8.31,4.25,2.11
2017-07-30,21,119.5,54.4,33.49,8.31,6.0,2.11
2017-07-30,22,92.5,25.76,24.59,8.5,4.25,2.11
2017-07-30,23,80.5,25.0,16.84,10.0,5.0,2.11
2017-07-31,0,50.81,19.0,11.74,8.61,4.0,2.11
2017-07-31,1,50.9,15.3,11.11,8.31,4.0,2.11
2017-07-31,2,82.59,25.0,11.5,8.23,4.3,2.11
2017-07-31,3,77.17,27.17,8.5,6.8,4.25,2.11
2017-07-31,4,74.62,24.62,8.5,4.44,3.0,2.11
2017-07-31,5,62.1,25.0,8.5,4.85,2.94,1.42
2017-07-31,6,62.0,25.0,8.61,4.0,2.61,1.0
2017-07-31,7,62.0,25.0,8.5,4.0,2.43,1.0
2017-07-31,8,62.0,20.0,8.5,4.0,2.61,1.0
2017-07-31,9,62.0,20.0,8.5,4.0,2.61,1.0
2017-07-31,10,62.0,20.0,8.5,5.0,2.61,1.01
2017-07-31,11,28.0,12.0,8.11,4.0,3.0,1.46
2017-07-31,12,52.7,12.0,8.11,4.0,3.0,1.69
2017-07-31,13,53.49,12.0,8.11,4.0,3.0,2.01
2017-07-31,14,52.59,12.0,8.11,4.63,4.0,2.11
2017-07-31,15,51.87,12.46,8.11,6.0,4.0,2.11
2017-07-31,16,51.18,17.0,9.11,7.25,4.0,2.11
2017-07-31,17,54.4,18.0,9.84,8.11,4.0,2.01
2017-07-31,18,62.5,23.78,18.59,8.11,4.0,2.11
2017-07-31,19,84.07,32.07,25.0,8.11,4.0,2.11
2017-07-31,20,119.5,45.26,40.69,8.31,6.0,2.11
2017-07-31,21,119.5,43.87,33.49,8.21,6.0,2.0
2017-07-31,22,92.5,24.32,18.37,8.21,4.0,2.0
2017-07-31,23,80.5,24.0,15.66,8.5,4.25,2.11
2017-08-01,0,65.5,18.0,11.09,8.11,4.0,2.0
2017-08-01,1,50.77,14.0,10.0,8.11,4.0,2.11
2017-08-01,2,82.43,25.0,8.61,8.02,4.25,2.11
2017-08-01,3,77.17,25.0,8.31,5.82,4.25,2.11
2017-08-01,4,73.34,23.34,8.5,4.25,3.0,1.76
2017-08-01,5,51.77,12.34,8.21,4.8,4.0,2.21
2017-08-01,6,51.73,12.0,8.21,4.5,4.0,2.11
2017-08-01,7,52.62,12.0,8.21,4.0,3.01,2.11
2017-08-01,8,53.08,12.0,8.21,4.0,3.01,2.11
2017-08-01,9,52.32,12.0,8.21,4.0,3.01,2.11
2017-08-01,10,51.79,15.0,8.11,4.0,3.01,2.11
2017-08-01,11,28.0,12.0,7.0,4.0,3.01,2.11
2017-08-01,12,52.31,12.0,8.11,4.0,3.01,2.11
2017-08-01,13,52.93,11.0,7.94,4.0,3.33,2.21
2017-08-01,14,52.1,12.0,8.11,4.73,4.0,2.21
2017-08-01,15,51.48,11.0,8.11,5.62,3.9,2.11
2017-08-01,16,51.16,11.0,8.61,6.0,4.0,2.11
2017-08-01,17,51.33,13.59,8.61,6.0,3.1,2.11
2017-08-01,18,55.53,17.87,10.0,6.0,4.0,2.11
2017-08-01,19,62.77,24.32,11.0,6.0,4.0,2.11
2017-08-01,20,76.01,33.29,25.0,8.21,4.0,2.11
2017-08-01,21,73.78,35.0,25.0,8.11,4.25,2.11
2017-08-01,22,53.23,18.15,12.79,8.11,4.0,2.11
2017-08-01,23,50.43,12.7,10.0,7.21,4.0,2.11
2017-08-02,0,50.96,11.0,8.48,4.67,4.0,2.21
2017-08-02,1,50.92,11.0,8.5,7.66,4.0,2.21
2017-08-02,2,51.41,17.09,8.31,7.47,4.0,2.31
2017-08-02,3,51.28,12.0,8.2,6.0,4.0,2.31
2017-08-02,4,60.5,12.0,8.11,5.0,3.73,2.31
2017-08-02,5,62.94,15.0,8.61,5.0,4.0,2.11
2017-08-02,6,62.0,15.0,8.5,5.0,4.0,2.11
2017-08-02,7,62.0,15.0,8.5,4.6,4.0,2.0
2017-08-02,8,62.0,15.0,8.5,4.6,4.0,2.0
2017-08-02,9,62.0,15.0,8.5,4.6,4.0,2.0
2017-08-02,10,62.23,15.0,8.5,4.6,4.0,2.0
2017-08-02,11,28.0,13.48,8.11,4.0,2.71,2.0
2017-08-02,12,68.66,15.0,8.5,4.0,3.0,2.11
2017-08-02,13,52.76,12.0,7.0,4.0,3.24,2.11
2017-08-02,14,51.94,12.0,7.0,4.25,3.16,2.11
2017-08-02,15,51.56,8.31,6.82,4.0,3.11,2.11
2017-08-02,16,51.59,9.16,8.0,5.5,4.0,2.11
2017-08-02,17,52.11,11.78,8.56,6.0,4.0,2.11
2017-08-02,18,57.42,18.39,8.61,6.74,4.0,2.21
2017-08-02,19,63.8,21.0,15.91,8.0,4.0,2.21
2017-08-02,20,84.43,33.84,21.26,8.31,4.25,2.11
2017-08-02,21,71.54,30.33,25.0,8.31,6.0,2.11
2017-08-02,22,52.62,20.0,10.0,8.11,4.0,2.21
2017-08-02,23,50.5,13.88,10.0,8.11,4.21,2.21
2017-08-03,0,50.83,10.26,8.21,6.55,4.0,2.11
2017-08-03,1,50.9,10.0,8.11,5.78,4.0,2.11
2017-08-03,2,83.38,25.0,8.11,6.91,4.0,2.21
2017-08-03,3,77.62,25.0,8.11,5.12,4.0,2.25
2017-08-03,4,75.06,25.0,8.11,5.0,4.0,2.21
2017-08-03,5,63.22,13.22,8.61,5.0,4.0,2.0
2017-08-03,6,62.26,12.26,8.61,5.0,4.0,2.0
2017-08-03,7,62.0,12.0,8.61,5.0,4.0,2.0
2017-08-03,8,62.0,12.0,8.61,5.0,4.0,2.0
2017-08-03,9,62.0,12.0,8.61,5.0,4.0,2.0
2017-08-03,10,62.51,12.51,8.61,4.25,4.0,2.0
2017-08-03,11,28.0,10.0,8.11,4.0,3.0,2.11
2017-08-03,12,52.17,10.0,8.11,4.0,3.0,2.11
2017-08-03,13,62.5,12.0,10.0,7.0,4.0,2.61
2017-08-03,14,62.5,12.0,8.5,6.0,4.01,2.81
2017-08-03,15,51.5,17.41,8.11,6.0,4.0,2.5
2017-08-03,16,51.65,12.72,9.31,7.0,4.0,2.5
2017-08-03,17,53.26,16.1,10.0,8.11,4.25,2.5
2017-08-03,18,58.71,27.6,16.19,8.61,4.25,2.5
2017-08-03,19,64.08,25.35,20.0,8.61,6.0,2.5
2017-08-03,20,79.45,38.84,25.0,10.0,8.11,2.5
2017-08-03,21,71.41,32.51,28.46,15.0,8.11,2.5
2017-08-03,22,56.36,20.0,12.97,10.0,8.11,2.5
2017-08-03,23,51.15,15.55,10.0,8.2,6.68,2.5
2017-08-04,0,50.71,12.41,8.61,8.0,5.24,2.5
2017-08-04,1,50.66,10.58,8.5,7.1,4.99,2.5
2017-08-04,2,83.66,25.0,8.61,8.0,5.25,2.61
2017-08-04,3,77.9,25.0,8.21,5.27,4.0,2.31
2017-08-04,4,75.34,25.0,8.31,4.25,3.88,2.11
2017-08-04,5,62.8,25.0,8.61,4.25,4.0,2.0
2017-08-04,6,62.0,25.0,8.61,4.25,4.0,2.0
2017-08-04,7,62.0,25.0,8.61,4.25,4.0,2.0
2017-08-04,8,62.0,25.0,8.61,4.25,4.0,2.0
2017-08-04,9,62.0,25.0,8.61,4.25,4.0,2.0
2017-08-04,10,62.09,25.0,8.61,4.25,4.0,2.0
2017-08-04,11,51.34,13.34,8.21,4.0,3.0,2.11
2017-08-04,12,60.0,15.0,8.21,4.0,3.13,2.11
2017-08-04,13,60.0,12.0,8.11,5.0,4.0,2.31
2017-08-04,14,60.0,12.0,8.5,7.2,4.81,2.61
2017-08-04,15,60.0,20.78,8.61,7.39,4.33,2.61
2017-08-04,16,60.0,17.28,10.32,8.31,6.0,2.61
2017-08-04,17,60.0,13.76,11.0,8.21,6.0,2.61
2017-08-04,18,60.0,20.9,19.43,11.95,8.5,3.1
2017-08-04,19,64.69,26.45,23.9,17.55,8.5,3.1
2017-08-04,20,74.8,35.97,32.66,24.04,10.0,4.0
2017-08-04,21,74.88,36.64,34.87,33.81,11.0,4.0
2017-08-04,22,60.0,20.0,16.37,15.25,10.0,4.0
2017-08-04,23,60.0,20.07,11.99,9.74,8.11,3.11
2017-08-05,0,60.0,13.0,10.0,8.11,7.4,2.61
2017-08-05,1,60.0,13.22,10.47,8.61,7.15,3.11
2017-08-05,2,83.24,26.0,11.0,8.11,6.66,3.11
2017-08-05,3,77.48,26.0,8.5,5.0,4.0,2.61
2017-08-05,4,74.92,25.0,8.5,5.0,3.21,2.0
2017-08-05,5,62.98,25.0,11.0,8.11,4.0,2.11
2017-08-05,6,62.02,15.0,11.0,7.0,4.0,2.11
2017-08-05,7,62.0,15.0,11.65,7.0,4.0,2.11
2017-08-05,8,60.0,25.0,12.0,8.11,4.11,2.2
2017-08-05,9,60.0,25.0,12.0,8.11,4.0,2.2
2017-08-05,10,62.26,25.0,12.26,7.0,4.25,2.2
2017-08-05,11,51.66,14.0,8.61,5.0,4.0,2.11
2017-08-05,12,52.59,15.0,8.61,5.0,4.0,2.0
2017-08-05,13,53.2,12.62,8.31,5.0,4.0,2.11
2017-08-05,14,52.42,13.68,8.31,5.9,4.0,2.31
2017-08-05,15,51.91,14.0,7.0,5.97,4.16,3.1
2017-08-05,16,51.42,12.0,8.67,8.11,6.0,3.1
2017-08-05,17,60.0,28.91,11.78,8.61,6.0,2.61
2017-08-05,18,60.0,15.5,12.25,10.0,7.0,3.0
2017-08-05,19,63.84,27.0,19.84,9.5,7.0,3.0
2017-08-05,20,74.98,33.99,29.47,12.0,8.31,3.11
2017-08-05,21,71.16,38.53,32.92,12.0,8.21,3.11
2017-08-05,22,60.0,26.43,14.0,10.0,7.34,3.0
2017-08-05,23,52.56,14.0,11.38,9.0,6.66,3.33
2017-08-06,0,50.94,11.19,8.61,8.0,5.03,3.11
2017-08-06,1,51.02,11.0,8.5,7.66,5.0,3.93
2017-08-06,2,83.42,25.0,9.0,8.0,5.29,3.0
2017-08-06,3,77.66,25.0,8.61,8.0,5.0,2.31
2017-08-06,4,75.1,25.1,11.0,8.0,3.34,2.0
2017-08-06,5,63.1,25.0,13.1,8.11,4.0,2.11
2017-08-06,6,62.0,25.0,12.0,8.11,4.0,2.11
2017-08-06,7,62.0,25.0,12.0,8.11,4.0,2.11
2017-08-06,8,62.0,25.0,12.0,8.11,4.0,2.11
2017-08-06,9,62.0,25.0,12.0,8.11,4.0,2.11
2017-08-06,10,62.0,25.0,12.0,8.11,4.0,2.11
2017-08-06,11,51.81,15.0,8.5,4.25,3.3,2.11
2017-08-06,12,60.0,15.0,8.5,4.25,3.11,2.0
2017-08-06,13,60.0,12.0,8.11,4.0,4.0,2.0
2017-08-06,14,60.0,12.0,8.11,5.0,3.63,2.31
2017-08-06,15,60.0,10.0,7.79,6.97,4.34,2.61
2017-08-06,16,60.0,13.0,12.01,8.21,6.0,3.1
2017-08-06,17,60.0,28.28,11.02,8.11,6.0,3.0
2017-08-06,18,60.0,49.65,12.98,10.0,8.11,3.0
2017-08-06,19,60.0,29.44,23.24,18.51,8.11,3.0
2017-08-06,20,73.97,35.29,32.18,20.0,8.31,3.0
2017-08-06,21,75.5,39.29,32.56,20.0,8.21,3.11
2017-08-06,22,60.0,35.39,24.29,10.0,8.21,3.0
2017-08-06,23,60.0,18.08,10.3,9.74,8.11,4.0
2017-08-07,0,50.99,11.69,8.61,7.49,6.04,4.0
2017-08-07,1,51.11,10.0,8.21,7.8,6.09,4.0
2017-08-07,2,84.74,30.0,10.0,8.0,5.56,3.0
2017-08-07,3,77.61,27.61,9.11,8.0,5.0,2.31
2017-08-07,4,75.57,25.57,8.61,8.0,3.0,2.11
2017-08-07,5,63.1,28.0,13.1,8.5,4.0,2.11
2017-08-07,6,62.0,28.0,15.0,8.5,4.0,2.11
2017-08-07,7,62.0,28.0,15.0,8.31,4.0,2.11
2017-08-07,8,62.0,28.0,15.0,8.5,4.0,2.11
2017-08-07,9,62.0,28.0,12.5,8.5,4.0,2.11
2017-08-07,10,62.0,26.0,12.5,8.21,4.0,2.11
2017-08-07,11,51.16,15.0,8.61,4.25,3.0,2.0
2017-08-07,12,60.0,15.0,8.61,4.25,3.38,2.0
2017-08-07,13,60.0,12.5,8.21,4.25,4.0,2.11
2017-08-07,14,60.0,12.0,8.31,6.49,5.0,3.0
2017-08-07,15,60.0,13.94,10.0,6.73,5.9,3.1
2017-08-07,16,60.0,16.0,10.64,8.31,7.03,3.1
2017-08-07,17,60.0,20.0,10.02,8.7,7.0,3.0
2017-08-07,18,60.0,19.22,15.24,10.0,8.31,3.1
2017-08-07,19,60.58,29.44,21.99,20.0,8.11,3.1
2017-08-07,20,114.5,33.64,30.45,26.89,10.0,4.0
2017-08-07,21,114.5,36.55,31.61,28.73,10.0,4.0
2017-08-07,22,82.5,25.68,16.65,12.0,8.21,4.0
2017-08-07,23,60.0,18.74,10.0,9.48,8.11,4.0
2017-08-08,0,60.0,12.07,11.0,8.61,7.33,4.0
2017-08-08,1,60.0,10.0,8.47,8.11,7.18,4.0
2017-08-08,2,84.74,25.0,8.61,8.0,6.27,3.74
2017-08-08,3,77.61,25.0,8.61,6.06,5.0,2.53
2017-08-08,4,75.57,25.57,8.5,5.0,4.0,2.21
