date,hr_beg,90th Pctl Bid,80th Pctl Bid,70th Pctl Bid,60th Pctl Bid,50th Pctl Bid,30th Pctl Bid
2016-11-10,23,50.01,32.0,10.0,7.25,4.25,3.0
2016-11-11,0,50.01,32.0,10.0,7.25,4.25,3.0
2016-11-11,1,54.2,32.0,8.31,7.25,4.25,3.0
2016-11-11,2,54.15,32.0,9.11,7.25,4.25,2.31
2016-11-11,3,45.08,25.08,8.11,5.0,4.25,2.31
2016-11-11,4,45.75,25.75,8.21,4.09,3.0,2.25
2016-11-11,5,46.99,32.0,11.03,5.0,3.14,2.25
2016-11-11,6,48.94,18.94,8.29,5.0,3.5,2.25
2016-11-11,7,50.38,20.38,8.11,5.0,3.44,2.25
2016-11-11,8,50.9,20.9,8.21,5.0,3.0,2.25
2016-11-11,9,50.94,20.94,8.31,5.0,3.21,2.25
2016-11-11,10,50.28,20.28,8.11,4.88,3.0,2.25
2016-11-11,11,48.96,18.96,8.21,5.0,3.44,2.25
2016-11-11,12,45.71,25.71,15.71,3.5,2.79,2.25
2016-11-11,13,46.63,26.63,15.0,3.5,2.43,2.25
2016-11-11,14,55.19,32.0,15.0,3.5,2.79,2.25
2016-11-11,15,54.46,32.0,15.0,3.5,2.48,2.25
2016-11-11,16,55.48,32.0,9.11,3.01,2.25,2.25
2016-11-11,17,55.67,32.0,8.31,3.46,2.25,2.25
2016-11-11,18,55.67,32.0,8.31,3.24,2.25,2.25
2016-11-11,19,55.37,32.0,10.0,3.5,2.25,2.25
2016-11-11,20,55.12,32.0,10.0,3.5,2.25,2.25
2016-11-11,21,55.07,32.0,10.0,3.5,2.25,2.25
2016-11-11,22,54.88,32.0,12.27,3.5,2.25,2.25
2016-11-11,23,50.01,32.0,15.0,3.5,2.25,2.25
2016-11-12,0,50.23,32.0,11.02,3.5,2.25,2.25
2016-11-12,1,54.26,32.0,8.31,3.01,2.25,2.25
2016-11-12,2,54.35,32.0,8.11,3.01,2.25,2.25
2016-11-12,3,40.0,25.61,8.11,3.5,2.25,2.25
2016-11-12,4,45.67,25.0,8.11,3.98,3.0,2.25
2016-11-12,5,46.68,22.0,5.2,3.83,3.06,2.25
2016-11-12,6,48.76,18.76,10.5,6.0,5.0,2.0
2016-11-12,7,50.11,20.11,10.5,7.34,4.91,2.0
2016-11-12,8,50.63,20.63,10.5,8.19,5.0,2.0
2016-11-12,9,50.57,20.57,10.5,8.22,5.0,2.0
2016-11-12,10,49.8,19.8,10.5,7.51,5.0,2.0
2016-11-12,11,48.15,18.15,10.5,8.0,5.0,2.0
2016-11-12,12,45.07,25.07,15.0,10.0,5.81,2.0
2016-11-12,13,45.93,25.93,15.0,10.0,5.05,2.0
2016-11-12,14,57.85,32.0,15.0,10.0,3.52,2.0
2016-11-12,15,56.79,32.0,15.0,10.0,3.77,2.0
2016-11-12,16,57.52,32.0,15.0,10.03,3.5,2.0
2016-11-12,17,57.41,32.0,15.0,9.11,3.46,2.0
2016-11-12,18,57.08,32.0,11.08,8.31,3.07,2.0
2016-11-12,19,58.09,32.0,15.0,10.0,3.5,2.0
2016-11-12,20,56.95,32.0,15.0,10.0,3.62,2.0
2016-11-12,21,57.66,32.0,15.0,10.0,3.5,2.0
2016-11-12,22,57.86,32.0,15.0,10.06,3.5,2.0
2016-11-12,23,50.01,32.0,15.51,10.5,3.5,2.0
2016-11-13,0,53.63,32.0,15.0,10.0,3.74,2.0
2016-11-13,1,54.84,32.0,11.23,8.31,3.46,2.0
2016-11-13,2,57.15,32.0,10.5,8.11,3.5,2.0
2016-11-13,3,45.46,25.0,10.5,5.14,3.98,2.0
2016-11-13,4,32.0,15.0,10.5,5.0,3.5,2.0
2016-11-13,5,45.23,25.0,10.5,6.92,5.0,2.0
2016-11-13,6,58.73,27.22,15.0,10.0,5.51,2.31
2016-11-13,7,59.27,28.4,15.0,10.0,5.0,2.31
2016-11-13,8,60.66,29.05,15.0,10.0,5.66,2.05
2016-11-13,9,60.74,28.86,18.0,10.0,5.69,2.05
2016-11-13,10,60.5,28.02,15.0,10.0,5.0,2.05
2016-11-13,11,59.95,30.58,15.0,10.0,6.9,2.11
2016-11-13,12,60.84,32.0,18.0,10.5,8.11,2.21
2016-11-13,13,61.46,32.0,18.0,10.5,4.87,2.05
2016-11-13,14,76.75,45.41,20.71,10.5,4.83,2.05
2016-11-13,15,77.1,45.6,20.92,10.5,4.06,2.05
2016-11-13,16,100.0,56.68,25.0,10.5,3.5,2.05
2016-11-13,17,100.0,56.38,25.0,10.5,3.5,2.05
2016-11-13,18,100.0,56.49,25.0,10.5,3.5,2.05
2016-11-13,19,100.0,56.51,25.0,10.5,8.11,2.05
2016-11-13,20,100.0,56.23,25.0,10.5,3.98,2.05
2016-11-13,21,100.0,55.57,25.0,10.5,4.17,2.05
2016-11-13,22,100.0,55.86,23.82,10.5,7.42,2.05
2016-11-13,23,100.0,50.01,25.0,10.5,9.85,2.05
2016-11-14,0,100.0,50.01,25.0,10.5,8.11,2.05
2016-11-14,1,83.96,53.3,21.15,10.5,3.01,1.95
2016-11-14,2,78.99,54.92,15.9,10.03,3.01,1.95
2016-11-14,3,58.23,32.0,15.0,8.31,3.5,1.95
2016-11-14,4,58.29,32.0,10.5,6.43,5.0,2.05
2016-11-14,5,57.06,32.0,15.0,8.31,5.0,2.11
2016-11-14,6,60.57,32.0,10.5,10.0,5.85,2.99
2016-11-14,7,61.03,32.0,10.5,10.46,5.0,2.31
2016-11-14,8,62.17,32.0,10.72,10.03,5.08,2.05
2016-11-14,9,62.02,32.0,10.5,9.26,5.4,2.0
2016-11-14,10,60.84,32.0,10.5,8.31,5.0,2.0
2016-11-14,11,58.52,32.0,10.5,8.0,3.95,2.0
2016-11-14,12,55.62,32.0,12.0,10.5,3.5,2.0
2016-11-14,13,57.4,32.0,12.0,10.33,3.5,2.0
2016-11-14,14,58.43,32.0,12.0,10.5,3.5,2.0
2016-11-14,15,57.34,32.0,15.0,10.5,3.5,2.0
2016-11-14,16,57.19,32.0,15.0,10.5,3.5,2.0
2016-11-14,17,77.0,54.23,29.45,10.5,3.51,2.0
2016-11-14,18,77.0,54.3,31.77,10.5,3.5,2.0
2016-11-14,19,77.0,54.04,32.0,10.5,8.31,2.0
2016-11-14,20,77.0,53.63,32.0,10.5,8.11,2.0
2016-11-14,21,77.0,52.59,32.0,10.5,8.11,2.0
2016-11-14,22,77.0,52.74,32.0,10.5,10.0,2.0
2016-11-14,23,77.0,50.01,32.0,10.5,10.0,2.0
2016-11-15,0,77.0,50.01,32.0,10.5,8.11,2.0
2016-11-15,1,77.0,52.81,32.0,10.5,3.5,2.0
2016-11-15,2,77.0,54.38,25.15,10.5,3.46,2.0
2016-11-15,3,57.29,32.0,10.5,8.31,3.5,2.0
2016-11-15,4,58.11,32.0,10.5,5.0,3.5,2.0
2016-11-15,5,58.31,32.0,12.44,6.61,3.84,2.11
2016-11-15,6,48.26,28.26,8.64,5.5,5.0,3.0
2016-11-15,7,49.05,29.05,9.1,5.5,5.0,3.0
2016-11-15,8,49.69,29.69,9.5,5.53,5.0,2.11
2016-11-15,9,49.32,25.0,9.12,5.5,5.0,2.11
2016-11-15,10,48.67,28.67,8.31,5.5,4.77,2.11
2016-11-15,11,47.07,27.07,15.0,5.5,4.68,3.0
2016-11-15,12,45.1,32.0,15.0,5.5,3.95,2.0
2016-11-15,13,45.14,25.14,11.03,5.5,3.5,2.0
2016-11-15,14,45.15,25.15,15.0,5.5,3.5,2.0
2016-11-15,15,55.84,32.0,15.0,5.5,3.95,2.0
2016-11-15,16,55.36,27.16,10.23,5.5,3.5,2.0
2016-11-15,17,56.94,32.0,10.61,5.5,3.5,2.0
2016-11-15,18,56.19,32.0,10.73,5.5,3.5,2.0
2016-11-15,19,54.83,32.0,10.0,5.5,4.0,2.0
2016-11-15,20,55.09,32.0,10.0,5.5,4.0,2.0
2016-11-15,21,54.24,32.0,10.0,5.5,4.0,2.0
2016-11-15,22,53.04,32.0,10.0,5.5,4.0,2.0
2016-11-15,23,50.44,32.41,15.0,5.5,4.0,2.0
2016-11-16,0,50.01,32.0,10.59,5.5,4.0,2.0
2016-11-16,1,53.14,32.0,8.11,4.0,3.5,2.0
2016-11-16,2,54.72,26.56,5.58,4.0,3.11,2.0
2016-11-16,3,35.0,23.11,5.5,5.0,3.5,2.0
2016-11-16,4,47.79,25.0,8.31,5.49,4.0,2.11
2016-11-16,5,48.52,25.0,8.31,5.5,4.0,2.31
2016-11-16,6,50.45,30.45,11.86,5.5,5.0,2.31
2016-11-16,7,51.37,31.37,13.14,5.5,5.0,2.31
2016-11-16,8,51.93,31.93,14.14,5.5,5.0,2.05
2016-11-16,9,40.0,31.49,11.74,5.51,5.0,1.9
2016-11-16,10,50.96,30.96,10.75,5.5,5.0,1.85
2016-11-16,11,49.3,30.0,10.23,5.5,4.59,2.31
2016-11-16,12,46.94,32.0,15.0,5.5,4.0,1.5
2016-11-16,13,47.43,27.43,15.0,5.5,3.95,1.5
2016-11-16,14,46.93,26.93,15.0,5.33,3.83,1.5
2016-11-16,15,47.58,32.0,15.0,5.5,3.95,1.5
2016-11-16,16,47.07,32.0,15.0,5.5,3.98,1.5
2016-11-16,17,58.07,32.0,15.0,5.5,4.0,1.5
2016-11-16,18,57.68,32.0,15.0,5.5,4.0,1.5
2016-11-16,19,56.47,32.0,15.0,5.5,4.0,2.0
2016-11-16,20,53.89,32.0,10.0,5.5,4.0,1.5
2016-11-16,21,50.44,32.0,10.03,6.13,4.0,1.5
2016-11-16,22,50.01,32.0,15.0,5.88,4.0,1.5
2016-11-16,23,50.01,32.0,15.0,5.5,4.0,1.5
2016-11-17,0,51.73,32.0,12.2,5.5,4.0,1.5
2016-11-17,1,56.39,32.0,8.11,5.0,3.98,1.5
2016-11-17,2,56.81,32.0,8.31,5.5,4.0,1.5
2016-11-17,3,32.0,20.0,6.14,5.0,4.0,1.5
2016-11-17,4,32.0,19.55,7.57,5.0,4.0,1.5
2016-11-17,5,35.0,25.0,8.31,5.5,5.0,1.5
2016-11-17,6,51.97,32.0,20.0,9.92,6.5,5.0
2016-11-17,7,53.45,32.0,20.0,10.03,6.5,5.0
2016-11-17,8,54.21,32.0,20.0,11.51,6.5,5.0
2016-11-17,9,53.75,32.0,20.0,11.12,6.5,5.0
2016-11-17,10,52.87,32.0,20.0,10.07,6.5,5.0
2016-11-17,11,50.91,32.0,20.91,7.97,6.5,5.0
2016-11-17,12,48.8,32.0,18.8,6.5,6.5,3.95
2016-11-17,13,49.22,32.0,19.22,6.5,6.5,3.5
2016-11-17,14,48.87,32.0,18.87,6.5,6.5,3.72
2016-11-17,15,47.81,32.0,17.81,6.5,6.5,3.95
2016-11-17,16,47.14,32.0,17.14,6.5,6.5,3.98
2016-11-17,17,60.86,40.0,25.0,8.11,6.5,4.0
2016-11-17,18,60.55,32.0,20.0,6.5,6.5,3.95
2016-11-17,19,60.25,32.0,20.0,7.72,6.5,4.0
2016-11-17,20,58.87,32.0,20.0,7.2,6.5,4.0
2016-11-17,21,57.1,32.3,20.0,7.76,6.5,4.0
2016-11-17,22,57.04,32.0,16.11,8.31,6.5,4.0
2016-11-17,23,50.01,33.61,23.61,8.31,6.5,4.0
2016-11-18,0,56.25,33.65,15.2,6.5,6.5,4.0
2016-11-18,1,59.65,32.0,15.0,6.5,6.5,3.46
2016-11-18,2,59.85,32.0,17.28,6.5,6.5,3.46
2016-11-18,3,50.0,32.0,16.0,6.5,6.5,3.98
2016-11-18,4,50.0,32.0,19.12,8.11,6.5,4.0
2016-11-18,5,50.09,32.0,20.09,8.11,6.5,4.21
2016-11-18,6,52.37,32.0,15.05,10.5,10.5,4.0
2016-11-18,7,53.93,32.0,20.0,10.5,10.5,4.0
2016-11-18,8,54.59,32.0,17.14,10.5,10.5,4.0
2016-11-18,9,54.22,32.0,16.25,10.5,10.5,4.06
2016-11-18,10,53.25,32.0,15.0,10.5,10.5,4.0
2016-11-18,11,42.0,25.0,10.5,10.5,8.11,4.0
2016-11-18,12,42.0,32.0,10.5,10.5,10.03,3.98
2016-11-18,13,42.0,22.9,10.5,10.5,10.23,3.5
2016-11-18,14,42.0,25.52,10.5,10.5,10.2,3.5
2016-11-18,15,42.0,25.51,10.5,10.5,10.37,3.5
2016-11-18,16,42.0,25.0,10.5,10.5,8.29,3.46
2016-11-18,17,59.26,32.0,10.5,10.5,8.11,3.46
2016-11-18,18,59.09,32.0,10.5,10.5,8.11,3.5
2016-11-18,19,58.68,32.0,13.22,10.5,10.5,3.55
2016-11-18,20,57.97,32.0,11.17,10.5,10.5,4.0
2016-11-18,21,57.43,32.0,12.43,10.5,10.5,4.0
2016-11-18,22,57.43,32.0,14.35,10.5,10.5,4.0
2016-11-18,23,50.01,32.0,10.5,10.5,10.5,4.0
2016-11-19,0,52.96,32.0,11.4,10.5,10.5,4.0
2016-11-19,1,56.51,30.59,10.5,10.5,5.79,3.0
2016-11-19,2,57.25,26.0,10.5,10.5,8.11,3.0
2016-11-19,3,32.0,20.0,10.5,10.5,5.52,3.01
2016-11-19,4,32.0,20.0,10.5,10.5,5.0,3.5
2016-11-19,5,47.0,22.0,10.5,10.5,8.27,3.5
2016-11-19,6,42.0,21.32,11.11,10.5,8.11,3.5
2016-11-19,7,42.0,23.23,11.11,11.0,8.11,3.66
2016-11-19,8,42.0,24.07,11.11,11.0,8.31,4.0
2016-11-19,9,42.0,23.3,11.11,11.0,8.11,4.0
2016-11-19,10,42.0,22.89,11.11,11.0,8.31,4.0
2016-11-19,11,42.0,22.0,11.11,10.89,8.68,4.0
2016-11-19,12,46.28,26.28,11.11,11.0,8.34,3.0
2016-11-19,13,42.0,25.0,11.11,11.0,9.38,2.99
2016-11-19,14,42.0,23.15,11.11,11.0,9.23,3.0
2016-11-19,15,42.0,22.83,11.11,11.0,10.03,3.0
2016-11-19,16,42.0,24.83,11.11,11.0,9.39,3.0
2016-11-19,17,57.05,27.17,11.11,11.0,8.85,3.0
2016-11-19,18,57.98,27.35,11.11,11.0,9.03,3.19
2016-11-19,19,58.4,26.34,11.11,11.0,10.5,3.5
2016-11-19,20,58.72,25.59,11.11,11.0,10.0,4.0
2016-11-19,21,58.79,25.15,11.11,11.0,10.0,4.0
2016-11-19,22,58.76,25.4,11.41,11.0,10.5,3.51
2016-11-19,23,50.01,25.46,11.11,11.0,10.0,3.5
2016-11-20,0,51.79,25.0,11.11,11.0,10.0,3.5
2016-11-20,1,56.0,25.0,11.11,10.5,8.11,3.0
2016-11-20,2,57.55,23.91,11.11,10.5,8.11,2.11
2016-11-20,3,47.0,20.0,11.0,10.5,5.0,2.31
2016-11-20,4,47.0,20.0,11.11,10.5,7.13,3.5
2016-11-20,5,47.0,20.51,11.11,10.5,6.99,3.24
2016-11-20,6,42.0,20.0,11.0,10.5,6.62,3.0
2016-11-20,7,42.0,20.0,11.0,10.5,5.68,3.3
2016-11-20,8,42.0,20.0,11.11,10.5,8.11,3.55
2016-11-20,9,32.0,15.05,11.11,10.5,7.93,3.5
2016-11-20,10,32.0,15.0,11.0,10.5,6.93,3.5
2016-11-20,11,42.0,20.0,11.0,10.5,5.52,3.11
2016-11-20,12,42.0,20.0,11.0,10.5,5.91,3.5
2016-11-20,13,42.0,22.0,11.11,10.5,8.11,3.0
2016-11-20,14,42.0,22.0,11.11,10.5,8.11,3.0
2016-11-20,15,42.0,22.0,11.11,10.5,8.11,3.0
2016-11-20,16,42.0,22.0,11.11,10.5,8.11,3.0
2016-11-20,17,57.09,24.0,11.11,10.5,8.11,3.0
2016-11-20,18,58.03,25.0,11.11,10.5,8.11,3.0
2016-11-20,19,58.45,25.0,11.11,11.0,10.0,3.11
2016-11-20,20,58.72,22.0,11.11,10.5,8.61,3.5
2016-11-20,21,58.79,22.0,11.11,10.5,8.61,3.11
2016-11-20,22,58.76,20.0,11.11,10.5,10.0,3.5
2016-11-20,23,50.01,23.46,11.11,10.5,10.0,3.11
2016-11-21,0,51.79,22.08,11.11,10.53,9.11,3.01
2016-11-21,1,56.0,20.0,11.11,10.5,8.11,3.0
2016-11-21,2,57.55,20.0,11.0,10.5,8.11,3.0
2016-11-21,3,47.0,20.0,11.0,10.5,5.54,3.0
2016-11-21,4,47.0,20.0,11.0,10.5,5.6,3.0
2016-11-21,5,47.0,20.0,11.11,10.5,8.11,3.5
2016-11-21,6,42.0,20.0,11.11,10.5,8.11,4.0
2016-11-21,7,42.0,15.02,11.11,10.5,8.54,4.0
2016-11-21,8,42.0,20.0,11.11,10.69,9.18,4.0
2016-11-21,9,42.0,20.0,11.11,11.0,8.62,4.0
2016-11-21,10,42.0,20.0,11.11,10.5,8.17,3.5
2016-11-21,11,42.0,20.0,11.11,10.5,6.34,3.11
2016-11-21,12,42.0,22.0,11.11,10.5,8.11,3.0
2016-11-21,13,42.0,22.0,11.11,10.5,8.11,3.0
2016-11-21,14,42.0,22.0,11.11,10.5,8.11,3.0
2016-11-21,15,42.0,22.0,11.11,10.5,8.11,2.99
2016-11-21,16,32.0,20.0,11.0,10.5,7.44,2.61
2016-11-21,17,59.51,24.0,11.11,10.5,8.11,3.0
2016-11-21,18,60.78,25.0,11.11,10.5,8.11,3.0
2016-11-21,19,60.97,25.0,11.11,10.52,9.11,3.11
2016-11-21,20,60.96,20.0,11.11,10.5,8.11,3.11
2016-11-21,21,61.33,20.0,11.11,10.5,8.31,3.0
2016-11-21,22,61.89,20.0,11.11,10.5,9.11,3.07
2016-11-21,23,56.32,25.07,11.11,10.5,10.0,3.0
2016-11-22,0,59.22,23.6,11.11,10.5,8.31,3.0
2016-11-22,1,60.98,23.26,11.11,10.5,7.63,3.0
2016-11-22,2,60.86,20.0,11.0,10.5,8.11,3.0
2016-11-22,3,47.0,20.0,11.0,10.5,5.0,3.0
2016-11-22,4,47.0,20.0,11.0,10.5,5.0,3.0
2016-11-22,5,32.0,13.79,11.0,10.5,6.19,3.5
2016-11-22,6,42.0,23.21,13.05,11.0,10.5,3.5
2016-11-22,7,42.0,24.54,15.13,11.0,10.5,3.89
2016-11-22,8,42.0,25.0,14.81,11.0,10.5,4.0
2016-11-22,9,42.0,24.96,14.59,11.0,10.5,3.95
2016-11-22,10,42.0,24.59,13.42,11.0,10.5,3.5
2016-11-22,11,42.0,25.0,11.0,10.97,8.31,3.0
2016-11-22,12,42.0,25.0,11.0,10.5,6.91,3.0
2016-11-22,13,42.0,25.0,11.0,11.0,8.11,2.61
2016-11-22,14,42.0,25.0,11.0,11.0,8.11,2.99
2016-11-22,15,42.0,26.77,11.27,11.0,10.03,3.0
2016-11-22,16,42.0,26.91,14.0,11.0,10.03,3.0
2016-11-22,17,57.06,30.14,14.0,11.0,10.39,3.0
2016-11-22,18,57.3,29.01,11.0,11.0,10.5,3.0
2016-11-22,19,56.58,28.67,11.0,11.0,10.5,3.11
2016-11-22,20,56.14,30.35,11.0,11.0,10.5,3.5
2016-11-22,21,55.6,30.19,11.0,11.0,10.45,3.17
2016-11-22,22,57.23,30.11,14.9,11.0,10.5,3.5
2016-11-22,23,50.01,32.0,15.0,11.0,10.5,3.5
2016-11-23,0,52.37,30.39,11.0,11.0,10.0,3.0
2016-11-23,1,56.46,29.56,11.0,10.53,8.31,3.0
2016-11-23,2,55.92,28.66,11.0,10.59,8.11,2.61
2016-11-23,3,32.0,20.0,11.0,10.5,5.0,2.61
2016-11-23,4,32.0,15.0,11.0,10.5,5.0,2.61
2016-11-23,5,43.53,20.0,11.0,10.5,5.0,2.61
2016-11-23,6,42.0,25.0,13.93,8.61,5.0,3.5
2016-11-23,7,42.0,26.58,12.67,8.61,5.03,3.89
2016-11-23,8,42.0,26.91,13.31,10.03,6.0,4.0
2016-11-23,9,42.0,25.0,11.97,9.11,5.58,4.0
2016-11-23,10,42.0,25.0,11.71,8.61,5.0,3.5
2016-11-23,11,42.0,25.0,10.5,6.75,5.0,3.0
2016-11-23,12,42.0,25.0,10.5,6.0,5.0,3.0
2016-11-23,13,42.0,25.0,10.5,8.11,5.0,3.0
2016-11-23,14,42.0,22.0,10.5,6.0,5.0,3.0
2016-11-23,15,42.0,22.0,10.5,6.0,5.0,3.0
2016-11-23,16,42.0,22.0,10.5,6.0,5.0,2.61
2016-11-23,17,56.96,25.0,10.5,6.0,5.0,2.61
2016-11-23,18,57.36,26.0,10.5,5.98,5.0,2.7
2016-11-23,19,56.75,29.12,10.5,8.11,5.0,3.0
2016-11-23,20,57.13,30.11,10.5,8.23,5.0,3.0
2016-11-23,21,56.75,28.85,10.5,9.91,5.0,3.0
2016-11-23,22,56.37,28.23,10.5,9.11,5.0,3.0
2016-11-23,23,50.01,29.99,10.5,8.31,5.0,3.0
2016-11-24,0,50.01,30.69,10.5,8.31,5.0,3.0
2016-11-24,1,54.35,27.36,10.5,6.0,5.0,3.0
2016-11-24,2,55.64,25.0,10.5,5.31,5.0,2.31
2016-11-24,3,40.26,20.26,10.5,5.0,5.0,3.0
2016-11-24,4,41.44,21.44,10.5,5.0,5.0,3.0
2016-11-24,5,42.62,20.0,10.5,5.0,5.0,3.0
2016-11-24,6,42.0,24.3,12.22,8.31,5.0,3.5
2016-11-24,7,42.0,23.63,11.81,8.31,5.0,3.5
2016-11-24,8,42.0,24.07,11.85,8.31,5.0,4.0
2016-11-24,9,42.0,23.15,11.11,8.61,5.0,4.0
2016-11-24,10,42.0,22.47,11.48,8.11,5.0,4.0
2016-11-24,11,42.0,22.07,11.11,8.11,5.0,3.5
2016-11-24,12,42.0,25.0,11.11,7.72,5.0,3.5
2016-11-24,13,42.0,22.0,11.11,7.53,4.0,3.0
2016-11-24,14,42.0,22.0,11.11,6.43,4.0,3.0
2016-11-24,15,42.0,22.0,11.11,6.54,4.0,3.0
2016-11-24,16,42.0,22.0,11.11,7.12,4.0,3.0
2016-11-24,17,59.52,25.37,11.11,6.22,4.0,3.0
2016-11-24,18,60.48,26.9,11.11,8.11,4.0,3.01
2016-11-24,19,60.36,28.73,11.11,9.27,4.0,3.21
2016-11-24,20,59.91,30.17,11.11,9.45,4.0,3.46
2016-11-24,21,59.56,30.06,11.11,9.88,4.0,3.5
2016-11-24,22,60.43,30.41,11.24,9.18,6.0,3.5
2016-11-24,23,52.1,32.0,11.11,8.16,5.94,3.5
2016-11-25,0,53.13,31.1,13.62,8.31,4.0,3.46
2016-11-25,1,56.95,29.72,11.11,8.11,4.0,3.01
2016-11-25,2,58.85,26.49,11.11,8.11,4.0,3.0
2016-11-25,3,32.0,22.0,11.11,6.0,4.0,3.0
2016-11-25,4,32.0,20.0,11.11,6.0,4.0,3.0
2016-11-25,5,47.0,22.0,11.11,8.02,5.0,3.5
2016-11-25,6,42.0,22.0,11.11,8.11,5.0,3.0
2016-11-25,7,42.0,25.0,11.11,7.12,4.0,3.11
2016-11-25,8,42.0,25.0,11.11,7.61,4.62,3.11
2016-11-25,9,42.0,22.0,11.11,7.9,5.0,3.5
2016-11-25,10,42.0,22.0,11.11,7.18,4.74,3.5
2016-11-25,11,42.0,22.0,11.11,6.0,4.0,3.44
2016-11-25,12,42.0,22.0,10.03,6.0,4.0,3.11
2016-11-25,13,42.0,20.0,8.61,6.0,4.0,2.99
2016-11-25,14,42.0,22.0,10.23,5.31,4.0,2.99
2016-11-25,15,42.0,22.0,11.11,4.56,4.0,2.99
2016-11-25,16,42.0,22.0,11.11,5.5,4.0,3.0
2016-11-25,17,55.74,25.01,11.11,5.06,4.0,2.67
2016-11-25,18,56.1,25.34,11.11,5.04,4.0,2.81
2016-11-25,19,56.02,27.49,11.11,8.11,4.0,3.0
2016-11-25,20,55.9,27.49,11.11,8.11,4.0,3.0
2016-11-25,21,55.65,32.0,11.11,8.11,4.0,3.0
2016-11-25,22,55.58,31.57,11.11,8.11,4.0,3.0
2016-11-25,23,50.01,31.27,11.11,8.31,4.0,3.0
2016-11-26,0,50.01,30.45,11.11,8.31,4.0,3.0
2016-11-26,1,52.17,29.71,11.11,6.0,4.0,3.0
2016-11-26,2,54.51,26.29,11.11,6.0,4.0,3.0
2016-11-26,3,47.0,22.5,11.11,6.0,4.0,3.0
2016-11-26,4,47.0,22.0,11.11,6.0,4.0,3.0
2016-11-26,5,47.0,22.0,11.11,6.0,4.0,3.0
2016-11-26,6,42.0,15.0,9.32,5.0,4.0,3.0
2016-11-26,7,42.0,15.0,9.11,5.0,4.0,3.0
2016-11-26,8,42.0,15.0,9.11,5.25,4.0,3.0
2016-11-26,9,42.0,15.0,10.03,5.4,4.0,3.0
2016-11-26,10,42.0,15.0,9.75,5.0,4.0,3.0
2016-11-26,11,42.0,15.0,9.15,5.0,4.0,3.0
2016-11-26,12,42.0,20.0,10.03,5.0,4.0,3.0
2016-11-26,13,42.0,22.0,11.08,5.0,3.5,2.61
2016-11-26,14,42.0,22.0,11.11,5.99,3.5,3.0
2016-11-26,15,42.0,22.0,11.11,4.99,3.5,3.0
2016-11-26,16,42.0,22.0,11.11,5.06,3.5,3.0
2016-11-26,17,55.79,25.39,11.11,4.56,3.5,3.0
2016-11-26,18,56.2,26.91,11.11,4.61,3.5,3.0
2016-11-26,19,56.09,27.49,11.11,6.0,3.98,3.0
2016-11-26,20,55.92,25.49,11.11,6.0,3.5,3.0
2016-11-26,21,55.62,25.8,11.11,6.0,3.5,3.0
2016-11-26,22,55.55,25.0,11.11,6.0,3.5,3.0
2016-11-26,23,50.01,25.53,11.11,6.0,3.5,3.0
2016-11-27,0,50.01,27.26,11.11,6.0,4.0,3.0
2016-11-27,1,51.72,26.32,11.11,5.56,3.5,3.0
2016-11-27,2,53.82,25.0,11.11,4.0,3.5,2.61
2016-11-27,3,32.0,15.0,8.61,5.0,3.5,2.61
2016-11-27,4,32.0,15.0,9.33,5.0,4.0,3.0
2016-11-27,5,47.0,20.0,11.11,6.0,4.0,3.0
2016-11-27,6,42.0,22.0,11.11,6.0,4.0,3.0
2016-11-27,7,42.0,22.52,11.11,6.0,4.0,3.0
2016-11-27,8,42.0,22.91,11.11,6.0,4.0,3.0
2016-11-27,9,42.0,22.42,11.11,6.0,4.0,3.0
2016-11-27,10,42.0,22.0,11.11,6.0,4.0,3.0
2016-11-27,11,42.0,22.0,11.11,6.0,4.0,3.0
2016-11-27,12,42.0,25.0,11.11,5.0,4.0,3.0
2016-11-27,13,47.54,22.0,11.11,6.0,4.0,3.0
2016-11-27,14,46.55,25.0,11.11,6.0,4.0,3.0
2016-11-27,15,45.17,25.0,11.11,6.0,4.0,3.0
2016-11-27,16,45.07,25.07,11.11,6.0,4.0,3.0
2016-11-27,17,55.56,27.01,11.11,6.0,4.0,3.0
2016-11-27,18,56.0,26.91,11.11,6.0,4.0,3.0
2016-11-27,19,55.98,28.76,11.11,8.61,4.0,3.5
2016-11-27,20,55.88,32.0,11.11,9.01,6.0,3.5
2016-11-27,21,55.61,32.0,11.49,10.0,6.0,3.5
2016-11-27,22,55.5,32.0,15.43,10.0,6.0,3.5
2016-11-27,23,50.22,32.0,16.71,10.0,4.0,3.5
2016-11-28,0,50.01,32.0,14.67,10.0,4.0,3.95
2016-11-28,1,51.87,29.71,11.11,6.0,4.0,3.01
2016-11-28,2,54.35,26.72,11.11,6.0,4.0,2.61
2016-11-28,3,47.0,26.0,11.11,6.0,4.0,3.0
2016-11-28,4,47.0,22.0,11.11,6.0,4.0,3.0
2016-11-28,5,47.0,22.0,11.11,6.0,4.0,3.0
2016-11-28,6,42.92,20.0,11.11,7.0,4.0,1.0
2016-11-28,7,44.11,19.29,14.03,7.0,4.0,1.0
2016-11-28,8,44.57,20.0,14.87,7.0,4.0,1.0
2016-11-28,9,43.99,20.0,15.0,7.0,4.0,1.0
2016-11-28,10,43.19,20.0,11.11,7.0,4.0,1.0
2016-11-28,11,42.0,20.0,9.41,6.0,4.0,1.0
2016-11-28,12,42.0,22.0,7.09,5.0,4.0,1.0
